Title,Score,Vote,Ranked,Popularity,Members,Favorite,Types,Volumes,Chapters,Status,Published,Genres,Themes,Demographic,Serialization,Author,Total Review,Type Review
Kyuusekai no Majo,6.81,191,11708,28290,349,0,One-shot,Unknown,1,Finished,"Jul  25, 2014","['Drama', 'Fantasy']",[],Seinen,Afternoon,"Isakawa, Megumi (Story & Art)",1,"[1, 0, 0]"
Nanatsu no Taizai: Hajimari wo Sasou Ame no Mori,6.81,225,11716,22985,526,4,One-shot,Unknown,1,Finished,"Aug  5, 2020","['Action', 'Adventure', 'Fantasy']",[],Shounen,Shounen Magazine (Weekly),"Suzuki, Nakaba (Story & Art)",0,"[0, 0, 0]"
Roku no Meiyaku,6.81,274,11736,22923,528,0,One-shot,Unknown,1,Finished,"Aug  8, 2022","['Action', 'Supernatural']",[],Shounen,Shounen Jump (Weekly),"Hokazono, Takeru (Story & Art)",0,"[0, 0, 0]"
Noukase,6.81,171,11739,27887,361,0,One-shot,Unknown,1,Finished,"Jun  9, 2018","['Action', 'Fantasy']",[],Shounen,Bessatsu Shounen Magazine,"Urana, Kei (Story & Art)",0,"[0, 0, 0]"
Sanbante Heroine no Sonogo,6.81,152,11742,29436,320,0,One-shot,Unknown,1,Finished,"Nov  25, 2022",['Romance'],['School'],Seinen,Tonari no Young Jump,"Ohtomo, Takuji (Art), Nozomi, Kota (Story)",1,"[1, 0, 0]"
Dokuhebi-san ni Gochuui wo (Beware of the Poison Boy),6.81,472,11769,17530,838,1,One-shot,Unknown,1,Finished,2007,['Romance'],['School'],Shoujo,,"Yuzuki, Utano (Story & Art)",0,"[0, 0, 0]"
Koibito wa Doukyonin,6.81,879,11775,11211,"1,603",0,One-shot,Unknown,1,Finished,2010,['Romance'],[],Shoujo,Sho-Comi,"Ichikawa, Shou (Story & Art)",0,"[0, 0, 0]"
Kuro Tenkousei,6.81,717,11784,12757,"1,342",4,One-shot,Unknown,1,Finished,2010,"['Drama', 'Mystery', 'Supernatural']",['Psychological'],Shoujo,The Hana to Yume,"Morie, Satoshi (Story & Art)",2,"[2, 0, 0]"
Akai Sato no Tengu,6.81,541,11787,15965,969,3,One-shot,Unknown,1,Finished,2011,"['Fantasy', 'Mystery', 'Supernatural']",[],,Gangan Online,"Nagaha, Magi (Story & Art)",0,"[0, 0, 0]"
Unknown,6.81,175,11790,25481,434,0,One-shot,Unknown,1,Finished,"Mar  29, 2012","['Action', 'Supernatural']",[],Shounen,Gangan Online,"Yoshimura, Tsumuji (Story & Art)",0,"[0, 0, 0]"
Shisen no Saki ni,6.81,310,11797,23515,506,0,One-shot,Unknown,1,Finished,"Apr  11, 2013",['Romance'],[],Shoujo,Bessatsu Margaret,"Yamamoto, Mato (Story & Art)",0,"[0, 0, 0]"
Darenimo Ienai! (You Can't Tell Anyone),6.81,1000,11825,10596,"1,729",1,One-shot,Unknown,1,Finished,Not available,['Romance'],[],Shoujo,,"Saijou, Ayano (Story & Art)",1,"[1, 0, 0]"
Count Over,6.81,1106,11837,8428,"2,323",12,One-shot,Unknown,1,Finished,"May  21, 2018",['Action'],[],Shounen,Shounen Jump (Weekly),"Shindou, Masaoki (Story & Art)",3,"[3, 0, 0]"
Kawaii Satou-kun,6.81,244,11838,22386,553,1,One-shot,Unknown,1,Finished,"Jun  13, 2018",['Romance'],['School'],Shoujo,Bessatsu Margaret,"Watanabe, Kana (Story & Art)",1,"[1, 0, 0]"
Enogu no Nioi ga Shita,6.81,223,11849,21580,592,2,One-shot,Unknown,1,Finished,"Jun  18, 2018",['Girls Love'],[],,Comic Yuri Hime,"Kashiwagi, Tsukiko (Story & Art)",0,"[0, 0, 0]"
Kaibutsugoroshi,6.81,131,11857,31378,276,1,One-shot,Unknown,1,Finished,"Sep  25, 2018","['Drama', 'Horror']",[],Seinen,Afternoon,"Tomita, Douji (Story & Art)",1,"[0, 1, 0]"
Renri no Eda,6.80,136,11866,33215,241,0,One-shot,Unknown,1,Finished,"Feb  25, 2016","['Drama', 'Romance', 'Supernatural']",[],Seinen,Afternoon,"Shimokawa, Saki (Story & Art)",0,"[0, 0, 0]"
Black Clover,6.80,1146,11870,8049,"2,451",152,One-shot,Unknown,1,Finished,"May  7, 2014","['Action', 'Comedy', 'Fantasy']",[],Shounen,Shounen Jump NEXT!,"Tabata, Yuuki (Story & Art)",2,"[1, 1, 0]"
Tengoku no Hakoniwa,6.80,134,11883,31808,267,0,One-shot,Unknown,1,Finished,"Oct  30, 2020","['Girls Love', 'Sci-Fi']",[],Josei,Flat Hero's,"Hiruno, Tsukiko (Story & Art)",1,"[1, 0, 0]"
Yorimichi (2014),6.80,431,11902,16253,945,0,One-shot,Unknown,1,Finished,"Dec  24, 2014",['Romance'],[],Shoujo,The Margaret,"Suzuki, Temari (Story & Art)",1,"[1, 0, 0]"
Hatsukoi Rhapsody (First love rhapsody),6.80,592,11904,14524,"1,116",2,One-shot,Unknown,1,Finished,"Feb  24, 2015",['Romance'],['School'],Shoujo,The Margaret,"Aoyama, Haruno (Story & Art)",0,"[0, 0, 0]"
Mugen Tengoku,6.80,115,11919,34280,224,3,One-shot,Unknown,1,Finished,"Apr  11, 2020","['Horror', 'Supernatural']",['Psychological'],Seinen,Comic Beam,"Shino, Ura (Story & Art)",0,"[0, 0, 0]"
Ningen Maid Robot Meruru,6.80,311,11942,20876,627,0,One-shot,Unknown,1,Finished,"Oct  28, 2022","['Comedy', 'Ecchi']",['Love Status Quo'],Seinen,Tonari no Young Jump,"Akiyama, Enma (Story & Art)",1,"[1, 0, 0]"
Shinigami Alice,6.80,650,11973,12819,"1,334",8,One-shot,Unknown,1,Finished,"Sep  18, 2008","['Girls Love', 'Horror']",[],,Comic Yuri Hime S,"Tokitsukaze, Otoha (Story & Art)",0,"[0, 0, 0]"
Jisshoku! Akuma no Mi!!,6.80,3911,11994,3090,"7,059",28,One-shot,Unknown,1,Finished,"Apr  4, 2011","['Action', 'Comedy']",[],Shounen,Shounen Jump (Weekly),"Oda, Eiichiro (Story & Art), Shimabukuro, Mitsutoshi (Story & Art)",1,"[0, 0, 1]"
Shitasaki no Netsu (Warmth of the Tip of the Tounge),6.80,318,11998,21154,614,1,One-shot,Unknown,1,Finished,2011,['Boys Love'],[],,Reijin,"Kunieda, Saika (Story & Art)",0,"[0, 0, 0]"
Akuma wa Sasayaku,6.80,2700,12006,4380,"4,953",5,One-shot,Unknown,1,Finished,"Feb  10, 2011",['Romance'],[],Shoujo,LaLa DX,"Nogiri, Youko (Story & Art)",0,"[0, 0, 0]"
Yoru to Yakusoku,6.79,230,12008,25747,425,0,One-shot,Unknown,1,Finished,"Aug  4, 2009",['Supernatural'],[],Shounen,Shounen Rival,Mitsuki (Story & Art),0,"[0, 0, 0]"
Kikai Tonchi Banashi Hanasaka Ikkyuu,6.79,235,12014,24295,475,0,One-shot,Unknown,1,Finished,"Jul  26, 2010","['Comedy', 'Supernatural']","['Historical', 'Mythology']",Shounen,Shounen Jump (Weekly),"Komiyama, Kenta (Story), Kawada, Yuuya (Art)",0,"[0, 0, 0]"
Bleach: The Unforgivens,6.79,3150,12016,3419,"6,360",38,One-shot,Unknown,1,Finished,"Nov  29, 2010","['Action', 'Supernatural']",['Super Power'],Shounen,Shounen Jump (Weekly),"Kubo, Tite (Story & Art)",0,"[0, 0, 0]"
Genjui Toteku,6.79,523,12048,15376,"1,030",2,One-shot,Unknown,1,Finished,"Aug  24, 2015","['Action', 'Fantasy', 'Supernatural']",[],Shounen,Shounen Jump (Weekly),"Gondaira, Hitsuji (Story & Art)",0,"[0, 0, 0]"
"Innocent Rouge Gaiden: Ouhi Antoinette, Mona Lisa ni Au",6.79,176,12062,26165,411,1,One-shot,Unknown,1,Finished,"Apr  27, 2016",[],['Historical'],Seinen,Grand Jump Premium,"Sakamoto, Shinichi (Story & Art)",0,"[0, 0, 0]"
Gokudou na Osananajimi to Kekkon shitai!,6.79,121,12063,33689,233,0,One-shot,Unknown,1,Finished,"Nov  28, 2019","['Romance', 'Slice of Life']",['School'],Josei,Comic ZERO-SUM,NRMEN (Story & Art),0,"[0, 0, 0]"
Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,6.79,561,12067,12464,"1,382",19,One-shot,Unknown,1,Finished,"Feb  26, 2021",['Comedy'],"['Love Status Quo', 'School']",,ComicWalker,"Sun Sun, Sun (Story), Tapioka (Art)",1,"[1, 0, 0]"
Onihime,6.79,185,12071,27891,360,2,One-shot,Unknown,1,Finished,"Sep  25, 2013","['Action', 'Fantasy']",[],Shounen,Shounen Sunday,Saba no Neko (Story & Art),0,"[0, 0, 0]"
Majo no Complex,6.79,413,12075,19620,698,2,One-shot,Unknown,1,Finished,"Mar  4, 2014","['Comedy', 'Fantasy']",[],Seinen,Young Ace,uku (Story & Art),0,"[0, 0, 0]"
Parallel Sailor Moon,6.79,1092,12076,7703,"2,587",30,One-shot,Unknown,1,Finished,Sep  1999,['Fantasy'],[],Shoujo,,"Takeuchi, Naoko (Story & Art)",0,"[0, 0, 0]"
Scrap Heaven,6.79,296,12080,20014,675,2,One-shot,Unknown,1,Finished,"Sep  27, 2014",['Supernatural'],[],Shoujo,ARIA,"Kuroe, Yui (Story & Art)",0,"[0, 0, 0]"
Seibuichi no Hanayome,6.79,155,12095,30882,286,1,One-shot,Unknown,1,Finished,"Apr  15, 2021","['Comedy', 'Romance']",[],Shounen,Shounen Jump+,Petoka (Story & Art),0,"[0, 0, 0]"
Ouji to Ken (Sword and Prince),6.79,665,12128,14690,"1,098",2,One-shot,Unknown,1,Finished,2006,['Romance'],['Historical'],Shoujo,Melody,"Yokobaba, Ryo (Story & Art)",0,"[0, 0, 0]"
Tsuyogari,6.78,1148,12165,9383,"2,021",3,One-shot,Unknown,1,Finished,"Sep  28, 2005",['Romance'],['School'],Shoujo,Melody,"Fujiwara, Kiyo (Story & Art)",1,"[0, 1, 0]"
Uncontrol,6.78,553,12166,15929,973,3,One-shot,Unknown,1,Finished,Not available,['Boys Love'],[],,Junk! Boy,"Natsukawa, Shiori (Story & Art)",0,"[0, 0, 0]"
Shoujo Manga,6.78,474,12172,17822,816,2,One-shot,Unknown,1,Finished,May  2004,[],[],Seinen,Ikki,"Sugimoto, Reiichi (Story & Art), Katou, Shinkichi (Story & Art)",0,"[0, 0, 0]"
Yowaito Nikki,6.78,654,12177,14492,"1,120",0,One-shot,Unknown,1,Finished,"May  10, 2008","['Action', 'Adventure']",['Samurai'],Shoujo,LaLa Special,"Takayanagi, Sankusu (Story & Art)",1,"[1, 0, 0]"
L∞p,6.78,4243,12188,2944,"7,364",16,One-shot,Unknown,1,Finished,"Jul  4, 2009","['Action', 'Supernatural']",['Psychological'],Shounen,Jump SQ.,"Kano, Yasuhiro (Story & Art)",2,"[2, 0, 0]"
Lawless Kid,6.78,1085,12209,8761,"2,206",14,One-shot,Unknown,1,Finished,"Apr  22, 2019",['Action'],[],Shounen,Jump SQ.Rise,"Sano, Yuuto (Story & Art)",0,"[0, 0, 0]"
Mario,6.78,3305,12245,4030,"5,422",15,One-shot,Unknown,1,Finished,"May  2, 2013","['Action', 'Drama', 'Romance']",[],Shounen,Jump SQ.,"Kishimoto, Masashi (Story & Art)",2,"[2, 0, 0]"
Shikkoku Shoujo to Shiro no Doukei,6.78,129,12253,30666,290,0,One-shot,Unknown,1,Finished,"Feb  19, 2014","['Fantasy', 'Romance']",[],Shounen,Jump SQ.19,"Hazuki, Megumi (Story & Art)",1,"[1, 0, 0]"
Furenai Koibito,6.78,398,12254,19270,720,3,One-shot,Unknown,1,Finished,"Apr  25, 2016","['Drama', 'Romance', 'Supernatural']",['School'],Seinen,Afternoon,"Matsukawa, Nao (Story & Art)",0,"[0, 0, 0]"
Nijikuro Gakuen no Nijichou: Seikatsu Shidou-hen,6.78,679,12283,11158,"1,613",2,One-shot,Unknown,1,Finished,"Jul  13, 2013",['Comedy'],['School'],Shoujo,Bessatsu Margaret,"Hatta, Ayuko (Story & Art), Mizuno, Minami (Story & Art)",0,"[0, 0, 0]"
Wakeari Kiss.,6.78,1347,12290,7526,"2,660",2,One-shot,Unknown,1,Finished,"Feb  13, 2015",['Romance'],['School'],Shoujo,Betsucomi,"Hinachi, Nao (Story & Art)",0,"[0, 0, 0]"
Tori to Ookami (Bird and Wolf),6.78,108,12294,38897,164,0,One-shot,Unknown,1,Finished,"Oct  17, 2024","['Drama', 'Fantasy']",['Anthropomorphic'],Shounen,Shounen Jump+,"Shinagawa, Hajime (Story & Art)",0,"[0, 0, 0]"
Kamen Kitan Teo,6.77,140,12295,32150,261,1,One-shot,Unknown,1,Finished,"Apr  29, 2024","['Action', 'Fantasy']",[],Shounen,Shounen Jump (Weekly),"Matsuura, Kento (Art), Gotou, Tougo (Story)",1,"[1, 0, 0]"
Yururira,6.77,170,12300,31427,275,2,One-shot,Unknown,1,Finished,Nov  2009,['Slice of Life'],[],,Comic Avarus,"Tootsuki, Shiya (Story & Art)",0,"[0, 0, 0]"
Hungry Joker,6.77,2001,12310,6061,"3,442",22,One-shot,Unknown,1,Finished,"Aug  22, 2011",['Sci-Fi'],[],Shounen,Shounen Jump (Weekly),"Tabata, Yuuki (Story & Art)",0,"[0, 0, 0]"
Wanderful Days,6.77,341,12323,21419,601,0,One-shot,Unknown,1,Finished,Sep  2010,"['Comedy', 'Romance', 'Ecchi']",[],Shounen,Gangan Online,"Sakura, Roku (Story & Art)",0,"[0, 0, 0]"
Oubou Ookami to Shoushin Akazukin,6.77,1214,12326,8665,"2,238",4,One-shot,Unknown,1,Finished,"Feb  15, 2013",['Romance'],[],Shoujo,Sho-Comi,"Umezawa, Marina (Story & Art)",0,"[0, 0, 0]"
Koi no Akashingou,6.77,788,12338,12563,"1,370",1,One-shot,Unknown,1,Finished,Not available,"['Comedy', 'Romance']",[],Shoujo,Bessatsu Friend,"Hibiki, Nami (Story & Art)",0,"[0, 0, 0]"
Yuki-doke no Netsu,6.77,1186,12341,9525,"1,981",3,One-shot,Unknown,1,Finished,"Dec  10, 2004",['Romance'],[],Shoujo,LaLa DX,"Asuka, Izumi (Story & Art)",0,"[0, 0, 0]"
Enren Lover,6.77,820,12352,12331,"1,404",1,One-shot,Unknown,1,Finished,Not available,['Romance'],['School'],Shoujo,Sho-Comi,"Takagawa, Yuna (Story & Art)",0,"[0, 0, 0]"
Kanako-san,6.77,103,12383,35457,207,2,One-shot,Unknown,1,Finished,"Dec  19, 2016","['Comedy', 'Supernatural']",[],,Gangan Online,"Yasui, Marie (Story & Art)",0,"[0, 0, 0]"
"Sawarasete yo, Shiba-kun",6.77,648,12391,14147,"1,162",0,One-shot,Unknown,1,Finished,"Jul  25, 2013","['Boys Love', 'Comedy']",['School'],,Fig,"Hidaka, Haru (Story & Art)",0,"[0, 0, 0]"
Kitan Jojishi Mother Goose,6.77,215,12409,25632,429,0,One-shot,Unknown,1,Finished,"Jul  17, 2015","['Action', 'Fantasy', 'Horror', 'Supernatural']",[],Shounen,Jump SQ.Crown,"Andou, Ushio (Story & Art)",0,"[0, 0, 0]"
Itoshii Namida,6.77,201,12442,25669,428,0,One-shot,Unknown,1,Finished,"Oct  22, 2021",['Romance'],['School'],Shoujo,Dessert,"Uzuki, Coco (Story & Art)",1,"[0, 1, 0]"
Fuzzy Core,6.76,126,12460,35564,205,0,One-shot,Unknown,1,Finished,"May  28, 2021","['Adventure', 'Sci-Fi']",[],,Sunday Webry,Hakuri (Story & Art),0,"[0, 0, 0]"
Period,6.76,493,12461,15090,"1,056",4,One-shot,Unknown,1,Finished,"May  14, 2021","['Boys Love', 'Suspense']",['Psychological'],Josei,Comic Gene,Mokumokuren (Story & Art),1,"[1, 0, 0]"
Chupa!,6.76,1063,12481,10439,"1,765",4,One-shot,Unknown,1,Finished,2001 to ?,[],[],Shoujo,Margaret,"Ueda, Rinko (Story & Art)",1,"[1, 0, 0]"
She is Cinderella,6.76,369,12498,20676,638,1,One-shot,Unknown,1,Finished,2003 to ?,['Romance'],[],Shoujo,,"Kawamura, Mika (Story & Art)",0,"[0, 0, 0]"
Mashle Bangai-hen (Mashle: Special One-Shot),6.76,479,12517,17825,816,1,One-shot,Unknown,1,Finished,"Jan  6, 2024","['Action', 'Comedy', 'Fantasy']","['Gag Humor', 'Parody', 'School']",Shounen,Shounen Jump (Weekly),"Koumoto, Hajime (Story & Art)",0,"[0, 0, 0]"
Okitsune no Hanayome,6.76,689,12523,13967,"1,183",1,One-shot,Unknown,1,Finished,"May  23, 2009","['Romance', 'Supernatural']",[],Shoujo,Cheese!,"Nashizuki, Uta (Story & Art)",0,"[0, 0, 0]"
Sakana no Yume,6.76,440,12532,17891,811,0,One-shot,Unknown,1,Finished,2009,['Romance'],['Psychological'],Shoujo,Bessatsu Margaret,"Andou, Yuki (Story & Art)",0,"[0, 0, 0]"
Sono Te wa Atatakai,6.76,726,12538,13042,"1,302",0,One-shot,Unknown,1,Finished,"Apr  28, 2011",['Romance'],['Historical'],Shoujo,Melody,"Tsukuba, Sakura (Story & Art)",1,"[1, 0, 0]"
Barahime no Mezame,6.76,629,12548,14240,"1,152",0,One-shot,Unknown,1,Finished,"Sep  10, 2012","['Drama', 'Romance']",[],Shoujo,Aka Lala,"Ishihara, Keiko (Story & Art)",1,"[0, 0, 1]"
Jayne Walker,6.76,174,12579,28474,345,0,One-shot,Unknown,1,Finished,"Feb  15, 2019",[],['Historical'],Seinen,Harta,"Mori, Kaoru (Story & Art)",0,"[0, 0, 0]"
Boku no Hero Academia: Kitto Daremo ga Dareka no Hero,6.76,482,12584,11728,"1,501",3,One-shot,Unknown,1,Finished,"Jul  30, 2018",[],['Super Power'],Shounen,Shounen Jump (Weekly),"Akiyama, Yoco (Story & Art)",0,"[0, 0, 0]"
Kishibe no Yume,6.76,470,12592,15089,"1,056",6,One-shot,Unknown,1,Finished,"Jan  25, 2021",['Supernatural'],[],Seinen,Afternoon,"Yamazaki, Daiki (Story & Art)",1,"[1, 0, 0]"
Fugitto Amor,6.76,275,12594,24343,474,0,One-shot,Unknown,1,Finished,"Jul  25, 2013","['Romance', 'Slice of Life']",[],Shoujo,The Hana to Yume,"Shiina, Dai (Story & Art)",0,"[0, 0, 0]"
Dekiai Robot,6.76,1112,12596,8866,"2,175",8,One-shot,Unknown,1,Finished,"Feb  3, 2014",['Romance'],[],Shoujo,Ribon Magazine,"Kasumi, Yuuko (Story & Art)",1,"[1, 0, 0]"
Ameiro no Toge,6.75,635,12611,13583,"1,228",2,One-shot,Unknown,1,Finished,"Dec  27, 2013","['Boys Love', 'Drama']",['School'],,Opera,"Hayakawa, Nojiko (Story & Art)",0,"[0, 0, 0]"
Love Hina Tokubetsuhen,6.75,132,12614,21953,574,2,One-shot,Unknown,1,Finished,"Aug  27, 2014","['Comedy', 'Ecchi']",[],Shounen,Shounen Magazine (Weekly),Hiroyuki (Story & Art),0,"[0, 0, 0]"
Shireba Shiru hodo,6.75,831,12615,11417,"1,564",0,One-shot,Unknown,1,Finished,"Nov  1, 2013",['Romance'],['School'],Shoujo,Betsuma Sister,"Arai, Haruna (Story & Art)",0,"[0, 0, 0]"
Watashi Baka,6.75,366,12617,20445,651,0,One-shot,Unknown,1,Finished,"Jul  30, 2014","['Drama', 'Girls Love']",[],,"Hirari,","Amagakure, Gido (Story & Art)",0,"[0, 0, 0]"
Akudou,6.75,180,12624,26341,406,2,One-shot,Unknown,1,Finished,"May  1, 2024",['Action'],"['Gore', 'Organized Crime']",,,"Isayama, Hajime (Story & Art)",0,"[0, 0, 0]"
10-gatsu no Hanabi (Fireworks in October),6.75,194,12626,30355,298,1,One-shot,Unknown,1,Finished,"Oct  21, 2024","['Drama', 'Romance']",[],Shounen,Shounen Jump+,"Fujiwara, Haru (Story & Art)",1,"[1, 0, 0]"
Yosame Hakuro wa Korosenai,6.75,161,12633,30132,304,1,One-shot,Unknown,1,Finished,"Oct  21, 2021","['Action', 'Comedy', 'Supernatural']",[],Shounen,Jump GIGA,"Tsutsui, Taishi (Story & Art)",1,"[1, 0, 0]"
Madogiwa de Amu,6.75,163,12644,30430,296,0,One-shot,Unknown,1,Finished,"Apr  11, 2022",['Drama'],['School'],Shounen,Shounen Jump (Weekly),"Hokazono, Takeru (Story & Art)",0,"[0, 0, 0]"
Rain Kiss,6.75,207,12655,25809,424,0,One-shot,Unknown,1,Finished,1997,['Romance'],['School'],Shoujo,,"Takeuchi, Naoko (Story & Art)",1,"[0, 1, 0]"
Kaettekita Hentai Kamen,6.75,482,12656,15457,"1,021",11,One-shot,Unknown,1,Finished,"Jan  4, 2008","['Comedy', 'Ecchi']","['Gag Humor', 'School', 'Super Power']",Shounen,Jump SQ.,"Kobayashi, Jin (Art), Ando, Keishuu (Story)",0,"[0, 0, 0]"
Ichihime Ninja,6.75,536,12671,16210,949,1,One-shot,Unknown,1,Finished,Not available,['Romance'],[],Shoujo,,"Hinomoto, Kagura (Story & Art)",0,"[0, 0, 0]"
Kekkai Sensen,6.75,609,12677,11038,"1,639",5,One-shot,Unknown,1,Finished,"May  2, 2008","['Action', 'Comedy', 'Fantasy', 'Horror', 'Supernatural']",[],Shounen,Jump SQ.,"Nightow, Yasuhiro (Story & Art)",0,"[0, 0, 0]"
Triangle,6.75,378,12680,16131,954,3,One-shot,Unknown,1,Finished,"Apr  7, 2017","['Boys Love', 'Drama', 'Romance']",[],,Magazine Be x Boy,"Fuuki, Mame (Story & Art)",1,"[1, 0, 0]"
Yamada Kiki Ippatsu,6.75,205,12707,21889,576,0,One-shot,Unknown,1,Finished,"Apr  27, 2019","['Action', 'Romance', 'Supernatural', 'Ecchi']",[],Shounen,Shounen Jump+,"Tatsu, Yukinobu (Story & Art)",0,"[0, 0, 0]"
Datte Ai wo Shinjiteru,6.75,713,12708,13062,"1,299",0,One-shot,Unknown,1,Finished,"Jun  8, 2009",['Romance'],[],Josei,Petit Comic,"Oda, Aya (Story & Art)",0,"[0, 0, 0]"
3 Hearts,6.75,1885,12716,6398,"3,227",7,One-shot,Unknown,1,Finished,"Apr  9, 2011","['Action', 'Fantasy', 'Romance']",[],Shoujo,LaLa DX,"Ichinose, Kaoru (Story & Art)",3,"[2, 1, 0]"
Adabana,6.75,1286,12717,8276,"2,376",8,One-shot,Unknown,1,Finished,2009,"['Action', 'Adventure', 'Fantasy']",[],Shounen,Gangan Online,Shirasaya (Story & Art),2,"[1, 1, 0]"
Satsuki no Sora,6.75,349,12723,20033,674,1,One-shot,Unknown,1,Finished,2011,"['Action', 'Romance']",[],Shounen,Gangan Online,"Sakura, Roku (Story & Art)",0,"[0, 0, 0]"
Dangan Tenshi Fan Club,6.75,3297,12731,3695,"5,902",12,One-shot,Unknown,1,Finished,"Apr  17, 2012","['Action', 'Comedy']",['School'],Seinen,Miracle Jump,"Murata, Yusuke (Art), ONE (Story)",1,"[1, 0, 0]"
Canon no Ato ni,6.75,298,12736,22756,536,1,One-shot,Unknown,1,Finished,"Feb  24, 2015",['Romance'],[],Shoujo,The Margaret,"Hoshikawa, Hachi (Story & Art)",0,"[0, 0, 0]"
Navy Blue no Hoshizora (Under the Navy Blue Starry Sky),6.74,468,12750,17066,874,0,One-shot,Unknown,1,Finished,"Jun  13, 2015",['Romance'],['School'],Shoujo,Bessatsu Margaret,"Yanai, Wakana (Story & Art)",0,"[0, 0, 0]"
Tsuyoki na Watashi no Semeta Ichinichi,6.74,133,12770,31474,274,0,One-shot,Unknown,1,Finished,"Feb  18, 2021",['Girls Love'],[],,Comic Yuri Hime,"Tamasaki, Tama (Story & Art)",0,"[0, 0, 0]"
Houkago no Kuroi-san,6.74,103,12771,36760,189,4,One-shot,Unknown,1,Finished,"Jul  21, 2021",['Romance'],"['Otaku Culture', 'School']",Shounen,Shounen Jump+,"Nauchi (Story), Penkin (Art)",0,"[0, 0, 0]"
Bitter Short Cakes,6.74,725,12793,13155,"1,287",0,One-shot,Unknown,1,Finished,"Oct  25, 2013",['Romance'],['School'],Shoujo,The Hana to Yume,"Okada, Haruki (Story & Art)",1,"[0, 1, 0]"
Christmas ni Kagayaku,6.74,1010,12813,10338,"1,787",0,One-shot,Unknown,1,Finished,"Nov  14, 2009",['Romance'],['School'],Shoujo,Sho-Comi,"Miyagi, Anna (Story & Art)",0,"[0, 0, 0]"
Fate/Extra,6.74,210,12817,13530,"1,234",15,One-shot,Unknown,1,Finished,Not available,"['Action', 'Fantasy', 'Supernatural']",[],,,Robi~na (Story & Art),0,"[0, 0, 0]"
Kare no Iinari,6.74,641,12819,13703,"1,216",1,One-shot,Unknown,1,Finished,"Feb  5, 2010",['Romance'],['School'],Shoujo,Sho-Comi,"Mamura, Mio (Story & Art)",0,"[0, 0, 0]"
Guardian Joker,6.74,186,12823,27198,380,0,One-shot,Unknown,1,Finished,"Apr  10, 2008","['Comedy', 'Drama', 'Romance', 'Supernatural']",[],Shoujo,LaLa DX,"Takayanagi, Sankusu (Story & Art)",0,"[0, 0, 0]"
Takamagahara,6.74,205,12827,24101,483,3,One-shot,Unknown,1,Finished,"Jul  16, 2011","['Action', 'Supernatural']","['School', 'Super Power']",Shounen,Shounen Jump (Weekly),"Kawai, Juuzou (Story & Art)",0,"[0, 0, 0]"
Shisen no Shoukanshi (Deadline Summoner),6.74,1430,12830,7314,"2,752",6,One-shot,Unknown,1,Finished,"May  9, 2012","['Action', 'Comedy', 'Fantasy', 'Mystery', 'Ecchi']",[],Shounen,Dragon Age,"Inui, Takemaru (Story & Art)",0,"[0, 0, 0]"
Sekishin,6.74,126,12832,31303,277,0,One-shot,Unknown,1,Finished,Not available,['Action'],['Historical'],Shounen,Gangan Online,NAOE (Story & Art),0,"[0, 0, 0]"
Kono Mama ja Dame Mitai desu,6.74,530,12833,15318,"1,035",0,One-shot,Unknown,1,Finished,"Jul  10, 2012","['Comedy', 'Romance']",['School'],,Ao Lala,"Fujiwara, Hiro (Story & Art)",0,"[0, 0, 0]"
Kitsy8,6.74,147,12834,26995,386,1,One-shot,Unknown,1,Finished,"Jul  21, 2012",['Comedy'],[],,,"Koyama, Hirokazu (Art)",1,"[1, 0, 0]"
Junjou x Bousou Honey,6.74,344,12838,20442,651,0,One-shot,Unknown,1,Finished,"Feb  5, 2013",['Romance'],['School'],Shoujo,Sho-Comi,"Fujinaka, Chise (Story & Art)",0,"[0, 0, 0]"
Gurung Baera,6.74,180,12882,28605,341,1,One-shot,Unknown,1,Finished,"Feb  15, 2020",['Fantasy'],[],Seinen,Harta,"Mori, Kaoru (Story & Art)",0,"[0, 0, 0]"
Ashley Goeth no Yukue,6.74,201,12889,23946,489,1,One-shot,Unknown,1,Finished,"Jun  21, 2015","['Mystery', 'Suspense']",['Psychological'],Shounen,Shounen Jump+,"Shirai, Kaiu (Story), Maruyama, Kyousuke (Art)",0,"[0, 0, 0]"
#DRCL Midnight Children,6.74,746,12891,9479,"1,996",9,One-shot,Unknown,1,Finished,"Dec  2, 2020","['Horror', 'Supernatural']","['Historical', 'Vampire']",Seinen,Grand Jump,"Sakamoto, Shinichi (Story & Art)",1,"[1, 0, 0]"
Gal Kazoku,6.73,1021,12914,9782,"1,913",5,One-shot,Unknown,1,Finished,"Aug  21, 2019",['Comedy'],[],Shounen,Shounen Jump+,"Date, Tsunehiro (Story & Art)",1,"[1, 0, 0]"
Dai Tokyo Oniyomeden,6.73,300,12925,20049,673,0,One-shot,Unknown,1,Finished,"May  10, 2021","['Action', 'Comedy', 'Supernatural']",['Love Status Quo'],Shounen,Shounen Jump (Weekly),"Nakama, Tadaichi (Story & Art)",0,"[0, 0, 0]"
Shitauke Tantei Nokori Kasuhiro,6.73,469,12926,17407,848,5,One-shot,Unknown,1,Finished,"Dec  26, 2012","['Comedy', 'Mystery']",[],Shounen,Shounen Magazine (Weekly),"Kumeta, Kouji (Story & Art)",1,"[1, 0, 0]"
