Title,Score,Vote,Ranked,Popularity,Members,Favorite,Types,Volumes,Chapters,Status,Published,Genres,Themes,Demographic,Serialization,Author,Total Review,Type Review
Gekijouban One Piece: Stampede,7.94,664,874,10102,"1,836",21,Light Novel,1,8,Finished,"Aug  9, 2019","['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy']",['Super Power'],Shounen,,"Oda, Eiichiro (Art), Hamazaki, Tatsuya (Story), Tomioka, Atsuhiro (Story), Ootsuka, Takashi (Story)",0,"[0, 0, 0]"
Ghost Teller,7.94,2115,875,4362,"4,976",101,Manhwa,Unknown,91,Finished,"Apr  2, 2017 to Jul  19, 2020","['Horror', 'Supernatural']",[],,Naver Webtoon,QTT (Story & Art),1,"[1, 0, 0]"
A Business Proposal,7.94,4690,876,1971,"10,609",195,Manhwa,10,124,Finished,"Sep  19, 2018 to Jul  10, 2022","['Comedy', 'Drama', 'Romance']","['Adult Cast', 'Workplace']",,KakaoPage,"Haehwa (Story), NARAK (Art)",4,"[4, 0, 0]"
Niehime to Kemono no Ou (Sacrificial Princess and the King of Beasts),7.94,4419,877,1244,"16,116",286,Manga,15,89,Finished,"Aug  5, 2015 to Oct  20, 2020","['Fantasy', 'Romance']",[],Shoujo,Hana to Yume,"Tomofuji, Yuu (Story & Art)",11,"[10, 0, 1]"
Zelda no Densetsu: Twilight Princess (The Legend of Zelda: Twilight Princess),7.94,4198,878,1832,"11,510",505,Manga,11,58,Finished,"Feb  8, 2016 to Jan  31, 2022","['Action', 'Adventure', 'Fantasy']",[],,MangaONE,"Himekawa, Akira (Story & Art)",1,"[1, 0, 0]"
Trinity Blood: Rage Against the Moons,7.94,1219,879,4537,"4,731",120,Light Novel,6,23,Discontinued,Mar  2001 to Dec  2004,"['Drama', 'Fantasy', 'Horror', 'Romance', 'Sci-Fi', 'Supernatural']",[],,The Sneaker,"Sunao, Yoshida (Story), Shibamoto, Thores (Art)",2,"[1, 0, 1]"
Ludwig Kakumei,7.94,5342,880,1621,"12,958",394,Manga,4,16,Finished,"Nov  1998 to Jul  26, 2007","['Adventure', 'Drama', 'Fantasy', 'Horror', 'Romance', 'Supernatural']",['Historical'],Shoujo,Bessatsu Hana to Yume,"Yuki, Kaori (Story & Art)",8,"[7, 0, 1]"
Candy Candy,7.94,2001,881,4218,"5,159",174,Manga,9,44,Finished,Mar  1975 to Feb  1979,"['Award Winning', 'Drama', 'Romance']",[],Shoujo,Nakayoshi,"Igarashi, Yumiko (Art), Nagita, Keiko (Story)",3,"[3, 0, 0]"
Tenshi Nanka ja Nai,7.94,2480,882,3183,"6,852",147,Manga,8,40,Finished,Sep  1991 to Nov  1994,"['Drama', 'Romance']",['School'],Shoujo,Ribon Magazine,"Yazawa, Ai (Story & Art)",5,"[5, 0, 0]"
Tengen Toppa Gurren Lagann,7.94,4586,883,1442,"14,297",257,Manga,10,65,Finished,"Apr  27, 2007 to May  27, 2013","['Action', 'Adventure', 'Comedy', 'Sci-Fi']",['Mecha'],,Dengeki Daioh,"Nakashima, Kazuki (Story), Mori, Kotarou (Art)",2,"[2, 0, 0]"
Black Jack ni Yoroshiku (Give My Regards to Black Jack),7.94,1543,884,3619,"6,024",128,Manga,13,127,Finished,"Jan  2002 to Jan  26, 2006","['Award Winning', 'Drama']","['Medical', 'Psychological']",Seinen,Morning,"Sato, Shuho (Story & Art)",4,"[4, 0, 0]"
Psyren,7.94,41294,885,154,"95,838","3,103",Manga,16,145,Finished,"Dec  3, 2007 to Nov  29, 2010","['Action', 'Adventure', 'Romance', 'Sci-Fi', 'Supernatural']","['High Stakes Game', 'Psychological', 'Strategy Game', 'Super Power']",Shounen,Shounen Jump (Weekly),"Iwashiro, Toshiaki (Story & Art)",26,"[19, 4, 3]"
Clannad: Tomoyo After (Tomoyo After ~Dear Shining Memories~),7.94,4064,886,2748,"7,903",197,Manga,1,4,Finished,"Apr  20, 2007 to Oct  20, 2007","['Drama', 'Romance']",[],,Dragon Age,"Key (Story), Sumiyoshi, Yukiko (Art)",10,"[5, 3, 2]"
Sasameki Koto (Whispered Words),7.94,8463,887,815,"23,216",677,Manga,9,55,Finished,"Jan  27, 2007 to Sep  27, 2011","['Comedy', 'Drama', 'Girls Love']",['School'],Seinen,Comic Alive,"Ikeda, Takashi (Story & Art)",8,"[4, 3, 1]"
Ruler of the Land (The Ruler of the Land),7.94,2491,888,2546,"8,447",178,Manhwa,Unknown,Unknown,Publishing,1995 to ?,"['Action', 'Comedy', 'Drama', 'Fantasy', 'Romance', 'Ecchi']",['Martial Arts'],,Young Champ,"Yang, Jae Hyun (Art), Jeon, Geuk-jin (Story)",7,"[6, 0, 1]"
Shinrei Tantei Yakumo,7.94,5438,889,938,"20,365",312,Manga,14,65,Finished,"Jun  24, 2009 to Jun  24, 2016","['Horror', 'Mystery', 'Romance', 'Supernatural']",[],Shoujo,Asuka,"Kaminaga, Manabu (Story), Oda, Suzuka (Art)",4,"[2, 2, 0]"
Doom Breaker,7.94,9026,890,770,"24,603",301,Manhwa,Unknown,Unknown,Publishing,"Jun  25, 2021 to ?","['Action', 'Fantasy']",['Time Travel'],,Naver Webtoon,Cheongdam (Story & Art),4,"[4, 0, 0]"
Hajimari no Niina,7.94,6505,891,1301,"15,608",167,Manga,4,22,Finished,"Sep  18, 2010 to Oct  20, 2012",['Romance'],[],Shoujo,Hana to Yume,"Minamori, Koyomi (Story & Art)",12,"[12, 0, 0]"
Hitori-tachi,7.93,1970,892,4518,"4,755",23,Manga,1,4,Finished,"Sep  17, 2010",[],[],Shoujo,,"Kanno, Aya (Story & Art)",0,"[0, 0, 0]"
Toaru Majutsu no Index SS (A Certain Magical Index SS),7.93,1899,893,4707,"4,547",18,Light Novel,2,28,Finished,"Jul  10, 2007 to Nov  8, 2008","['Comedy', 'Supernatural']",[],Shounen,Dengeki Bunko Magazine,"Kamachi, Kazuma (Story), Haimura, Kiyotaka (Art)",1,"[1, 0, 0]"
"Hokuhokusei ni Kumo to Ike (Go with the Clouds, North-by-Northwest)",7.93,1859,894,2071,"10,132",193,Manga,Unknown,Unknown,Publishing,"Mar  14, 2016 to ?","['Drama', 'Supernatural', 'Suspense']",['Detective'],Seinen,Harta,"Irie, Aki (Story & Art)",5,"[3, 2, 0]"
Maoujou de Oyasumi (Sleepy Princess in the Demon Castle),7.93,5665,895,892,"21,588",555,Manga,Unknown,Unknown,Publishing,"May  11, 2016 to ?","['Comedy', 'Fantasy']",['Mythology'],Shounen,Shounen Sunday,"Kumanomata, Kagiji (Story & Art)",10,"[9, 0, 1]"
Shuumatsu Nani Shitemasu ka? Isogashii desu ka? Sukutte Moratte Ii desu ka? Ex (WorldEnd: What Do You Do at the End of the World? Are You Busy? Will You Save Us? #EX),7.93,570,896,8256,"2,380",27,Light Novel,1,5,Finished,"Feb  1, 2017","['Fantasy', 'Sci-Fi']",[],,,"Kareno, Akira (Story), ue (Art)",0,"[0, 0, 0]"
Unholy Blood,7.93,9410,897,851,"22,477",557,Manhwa,8,92,Finished,"Jan  15, 2020 to Sep  29, 2021","['Action', 'Romance', 'Supernatural']",['Vampire'],,Naver Webtoon,"Im, Lina (Story & Art)",9,"[7, 2, 0]"
Blue Lock: Episode Nagi,7.93,3633,898,2077,"10,102",140,Manga,Unknown,Unknown,Publishing,"Jun  9, 2022 to ?",['Sports'],['Team Sports'],Shounen,Bessatsu Shounen Magazine,"Kaneshiro, Muneyuki (Story), Sannomiya, Kouta (Art)",2,"[2, 0, 0]"
Pigpen,7.93,4508,899,2147,"9,736",223,Manhwa,Unknown,68,Finished,"Mar  2, 2019 to Jun  13, 2020","['Horror', 'Suspense']","['Psychological', 'Survival']",,Naver Webtoon,"Kim, Carnby (Story), Cheon, Beom Sick (Art)",3,"[2, 1, 0]"
The Top Dungeon Farmer,7.93,1644,900,4060,"5,364",80,Manhwa,Unknown,Unknown,Publishing,"Apr  20, 2023 to ?",['Fantasy'],[],,Naver Webtoon,"sdcknight (Story), Lee, Hakyung (Art)",3,"[3, 0, 0]"
Dragon Quest: Dai no Daibouken (Dragon Quest: The Adventure of Dai),7.93,6447,901,1652,"12,742",366,Manga,37,349,Finished,"Oct  10, 1989 to Nov  26, 1996","['Action', 'Adventure', 'Fantasy']",[],Shounen,Shounen Jump (Weekly),"Sanjou, Riku (Story), Inada, Koji (Art)",3,"[1, 2, 0]"
Shi ga Futari wo Wakatsu made (Until Death Do Us Part),7.93,8506,902,609,"30,406",619,Manga,26,217,Finished,"Jun  3, 2005 to Nov  20, 2015","['Action', 'Drama', 'Sci-Fi', 'Supernatural']",[],Seinen,Young Gangan,"Song, Ji-Hyung (Art), Takashige, Hiroshi (Story)",8,"[5, 2, 1]"
Kubikiri Asa (Samurai Executioner),7.93,1404,903,2932,"7,416",73,Manga,10,54,Finished,1972 to  1976,"['Action', 'Drama']","['Historical', 'Samurai']",,Shuukan Gendai,"Koike, Kazuo (Story), Kojima, Goseki (Art)",4,"[3, 0, 1]"
Crayon Shin-chan (Crayon Shinchan),7.93,2876,904,3515,"6,195",256,Manga,50,1126,Finished,Aug  1990 to Mar  2010,"['Comedy', 'Slice of Life']",['School'],Seinen,Manga Action,"Usui, Yoshito (Story & Art)",1,"[1, 0, 0]"
Bartender,7.93,6029,905,1072,"18,395",331,Manga,21,167,Finished,"Dec  3, 2004 to Dec  21, 2011",['Gourmet'],"['Adult Cast', 'Workplace']",Seinen,Super Jump,"Nagatomo, Kenji (Art), Jou, Araki (Story)",8,"[5, 3, 0]"
Deadman Wonderland,7.93,96386,906,37,"204,960","9,057",Manga,13,58,Finished,"Apr  26, 2007 to Jul  26, 2013","['Action', 'Adventure', 'Drama', 'Sci-Fi', 'Supernatural']","['Gore', 'High Stakes Game', 'Survival']",Shounen,Shounen Ace,"Kondou, Kazuma (Story & Art), Kataoka, Jinsei (Story & Art)",52,"[41, 6, 5]"
Kara no Kyoukai: Mirai Fukuin - The Garden of Sinners/Recalled Out Summer,7.93,801,907,6660,"3,085",24,Light Novel,1,5,Finished,"Aug  15, 2008 to Sep  15, 2008","['Drama', 'Mystery', 'Supernatural']",['Super Power'],,,"Type-Moon (Story & Art), Nasu, Kinoko (Story), Takeuchi, Takashi (Art)",0,"[0, 0, 0]"
½ Prince,7.93,2763,908,2953,"7,343",245,Light Novel,9,76,Finished,"Oct  4, 2004 to Aug  15, 2005","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Sci-Fi', 'Supernatural']","['Martial Arts', 'Parody', 'Video Game']",,,"Yu, Wo (Story), Ya Sha (Art)",3,"[3, 0, 0]"
Kobato.,7.92,9277,909,878,"21,960",579,Manga,6,40,Finished,"Dec  18, 2004 to Jul  8, 2011","['Adventure', 'Fantasy', 'Romance']",['Iyashikei'],,Newtype,CLAMP (Story & Art),7,"[7, 0, 0]"
Aqua,7.92,9102,910,1021,"19,091",342,Manga,2,10,Finished,"Jan  27, 2001 to Sep  28, 2001","['Sci-Fi', 'Slice of Life']",['Iyashikei'],Shoujo,Stencil,"Amano, Kozue (Story & Art)",8,"[8, 0, 0]"
Nousatsu Junkie (Nosatsu Junkie),7.92,5032,911,1634,"12,897",277,Manga,16,96,Finished,"Oct  4, 2003 to Nov  20, 2008","['Comedy', 'Romance']","['Crossdressing', 'School', 'Showbiz']",Shoujo,Hana to Yume,"Fukuyama, Ryoco (Story & Art)",10,"[10, 0, 0]"
Saver,7.92,2150,912,3066,"7,100",157,Manhwa,17,55,Finished,2002 to  2010,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']","['Crossdressing', 'Historical']",Shoujo,Issue,"Lee, Eun-Young (Story & Art)",5,"[5, 0, 0]"
Kiichi!!,7.92,1719,913,2645,"8,160",162,Manga,9,87,Finished,2001 to  2006,['Drama'],['Psychological'],Seinen,Big Comic Superior,"Arai, Hideki (Story & Art)",7,"[6, 0, 1]"
Shiki,7.92,6537,914,883,"21,841",470,Manga,11,42,Finished,"Dec  2007 to Jun  3, 2011","['Mystery', 'Supernatural', 'Suspense']",['Vampire'],Shounen,Jump SQ.,"Fujisaki, Ryuu (Art), Ono, Fuyumi (Story)",9,"[8, 1, 0]"
Kiss yori mo Hayaku,7.92,18788,915,444,"40,804",972,Manga,12,58,Finished,"Jan  24, 2007 to Jun  23, 2012","['Comedy', 'Drama', 'Romance']","['Childcare', 'School']",Shoujo,LaLa,"Tanaka, Meca (Story & Art)",27,"[24, 3, 0]"
Hyakki Yakoushou (Beyond Twilight),7.92,433,916,6008,"3,465",41,Manga,Unknown,Unknown,Publishing,1995 to ?,"['Award Winning', 'Horror', 'Mystery', 'Romance', 'Supernatural']",['Historical'],Shoujo,Nemuki+,"Ima, Ichiko (Story & Art)",2,"[2, 0, 0]"
Clannad: Hikaru Mimamoru Sakamichi de (Clannad Official Another Story),7.92,917,917,5696,"3,682",36,Manga,2,11,Finished,"Jul  21, 2007 to Aug  21, 2008","['Drama', 'Romance']",[],,Comi Digi,"Maeda, Jun (Story), Key (Story), Fujii, Rino (Art)",0,"[0, 0, 0]"
L Change the WorLd,7.92,7716,918,895,"21,526",325,Light Novel,1,38,Finished,"Dec  25, 2007","['Action', 'Drama', 'Horror', 'Mystery']",['Psychological'],,,"Obata, Takeshi (Art), M (Story)",7,"[6, 1, 0]"
Bokura no Kiseki,7.92,2960,919,1379,"14,892",330,Manga,Unknown,Unknown,Publishing,"Nov  16, 2007 to ?","['Fantasy', 'Mystery', 'Romance', 'Supernatural']",['School'],Josei,Comic ZERO-SUM,"Kumeta, Natsuo (Story & Art)",7,"[7, 0, 0]"
Maiko-san Chi no Makanai-san,7.92,1307,920,3528,"6,173",128,Manga,Unknown,Unknown,Publishing,"Dec  28, 2016 to ?","['Award Winning', 'Gourmet', 'Slice of Life']","['Iyashikei', 'Performing Arts']",Shounen,Shounen Sunday,"Koyama, Aiko (Story & Art)",3,"[3, 0, 0]"
Rakudai Kishi no Cavalry (Chivalry of a Failed Knight),7.92,4359,921,1093,"18,053",493,Light Novel,19,Unknown,Finished,"Jul  13, 2013 to Dec  15, 2023","['Action', 'Comedy', 'Fantasy', 'Romance', 'Ecchi']",['School'],,,"Won (Art), Misora, Riku (Story)",5,"[4, 1, 0]"
Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka Gaiden: Sword Oratoria (Is It Wrong to Try to Pick Up Girls in a Dungeon? On the Side: Sword Oratoria),7.92,1312,922,3949,"5,510",89,Light Novel,Unknown,Unknown,Publishing,"Jan  15, 2014 to ?","['Action', 'Adventure', 'Fantasy']",[],,,"Haimura, Kiyotaka (Art), Omori, Fujino (Story)",2,"[2, 0, 0]"
Tate no Yuusha no Nariagari (The Rising of the Shield Hero),7.92,16654,923,371,"47,287","1,737",Light Novel,Unknown,Unknown,Publishing,"Aug  22, 2013 to ?",['Fantasy'],['Isekai'],,,"Aneko, Yusagi (Story), Minami, Seira (Art)",17,"[13, 2, 2]"
Namaikizakari. (Cheeky Brat),7.92,25219,924,202,"78,462","2,561",Manga,23,140,Finished,"Oct  19, 2013 to Dec  20, 2021","['Romance', 'Sports']","['School', 'Team Sports']",Shoujo,Hana to Yume,"Miyuki, Mitsubachi (Story & Art)",43,"[23, 12, 8]"
Ouran Koukou Host Club,7.92,721,925,6355,"3,253",66,Light Novel,2,6,Finished,"Apr  5, 2008 to Sep  5, 2009","['Comedy', 'Romance']","['Harem', 'School']",,,"Hatori, Bisco (Art), Katou, Youichi (Story), Fujitani, Touko (Story)",1,"[1, 0, 0]"
Iris Zero,7.92,13951,926,449,"40,614","1,089",Manga,Unknown,Unknown,Publishing,"Apr  27, 2009 to ?","['Drama', 'Fantasy', 'Mystery', 'Romance', 'Supernatural']","['Psychological', 'School']",Seinen,Comic Alive,"Hotaru, Takana (Art), Piro, Shiki (Story)",11,"[10, 1, 0]"
Tetsugaku Letra,7.92,6116,927,1104,"17,798",291,Manga,6,27,Finished,"Apr  12, 2011 to Dec  12, 2014","['Drama', 'Slice of Life']","['Performing Arts', 'School']",Shounen,Gessan,"Yumeka, Sumomo (Story & Art)",8,"[7, 1, 0]"
Kyoukai no Kanata,7.92,668,928,2978,"7,282",81,Light Novel,3,Unknown,On Hiatus,"Jun  9, 2012 to Oct  2, 2013","['Fantasy', 'Slice of Life', 'Supernatural']",[],,,"Kamoi, Tomoyo (Art), Torii, Nagomu (Story)",0,"[0, 0, 0]"
Sword Art Online: Progressive,7.92,9244,929,890,"21,632",890,Manga,7,47,Finished,"Jun  29, 2013 to Feb  28, 2018","['Action', 'Fantasy', 'Romance']",['Video Game'],,Dengeki G's magazine,"Kawahara, Reki (Story), Himura, Kiseki (Art)",8,"[6, 1, 1]"
Youkoso Jitsuryoku Shijou Shugi no Kyoushitsu e: 2-nensei-hen (Welcome to the Classroom of the Second-year),7.92,930,930,6348,"3,257",57,Manga,Unknown,Unknown,Publishing,"Dec  25, 2021 to ?",['Drama'],"['Psychological', 'School']",Seinen,Comic Alive,"Kinugasa, Shougo (Story), Sasane, Shia (Art)",0,"[0, 0, 0]"
Unintentional Love Story,7.92,779,931,8916,"2,157",37,Manhwa,6,58,Finished,"May  10, 2018 to Sep  10, 2020",['Boys Love'],[],,,Pibi (Story & Art),1,"[1, 0, 0]"
Murim Login,7.92,3932,932,1922,"10,925",120,Manhwa,Unknown,Unknown,Publishing,"May  1, 2020 to ?","['Action', 'Adventure', 'Fantasy']","['Martial Arts', 'Video Game']",,KakaoPage,"Zero-BIG (Story), Jang, Cheolbyeok (Art)",5,"[4, 1, 0]"
Boruto: Two Blue Vortex,7.92,13213,933,626,"29,880","1,307",Manga,Unknown,Unknown,Publishing,"Aug  21, 2023 to ?","['Action', 'Adventure', 'Fantasy']",['Martial Arts'],Shounen,V-Jump,"Kishimoto, Masashi (Story), Ikemoto, Mikio (Art)",22,"[15, 4, 3]"
Hypnosis Mic: Division Rap Battle - side F.P & M,7.92,521,934,10152,"1,824",68,Manga,3,15,Finished,"Dec  28, 2018 to Feb  28, 2020",['Action'],['Music'],Josei,Comic ZERO-SUM,"Momose, Yuuichirou (Story), Jou, Kiiko (Story & Art)",1,"[1, 0, 0]"
"Yoru wa Mijikashi Aruke yo Otome (The Night Is Short, Walk on Girl)",7.92,320,935,10797,"1,682",19,Novel,1,4,Finished,"Nov  29, 2006","['Comedy', 'Romance']",[],,,"Nakamura, Yusuke (Art), Morimi, Tomihiko (Story)",0,"[0, 0, 0]"
Spy x Family: Kazoku no Shouzou (Spy x Family: Family Portrait),7.92,672,936,5980,"3,484",63,Light Novel,1,5,Finished,"Jul  2, 2021","['Action', 'Comedy']",[],Shounen,,"Endou, Tatsuya (Art), Yajima, Aya (Story)",1,"[1, 0, 0]"
Goblin Slayer Gaiden: Year One (Goblin Slayer Side Story: Year One),7.91,10058,937,711,"26,514",281,Manga,Unknown,Unknown,Publishing,"Sep  15, 2017 to ?","['Action', 'Drama', 'Fantasy']",[],Seinen,Young Gangan,"Kagyuu, Kumo (Story), Sakaeda, Kento (Art)",4,"[4, 0, 0]"
Fukakai na Boku no Subete wo (Love Me for Who I Am),7.91,6848,938,1029,"19,001",755,Manga,5,28,Finished,"Jun  1, 2018 to Mar  5, 2021","['Drama', 'Romance']",[],,Comic MeDu,"Konayama, Kata (Story & Art)",12,"[10, 1, 1]"
Kimi to Natsu no Naka (The Summer with You),7.91,3747,939,2519,"8,518",93,Manga,2,11,Finished,"Aug  30, 2018 to Jun  30, 2022","['Boys Love', 'Drama']",['School'],,gateau,"Furuya, Nagisa (Story & Art)",3,"[3, 0, 0]"
Dark Gathering,7.91,2122,940,1982,"10,536",209,Manga,Unknown,Unknown,Publishing,"Mar  4, 2019 to ?","['Horror', 'Supernatural']",[],Shounen,Jump SQ.,"Kondou, Kenichi (Story & Art)",2,"[2, 0, 0]"
Haikyuu-bu!!,7.91,1273,941,4509,"4,769",85,Manga,Unknown,Unknown,Publishing,"May  13, 2019 to ?","['Comedy', 'Sports']",['Team Sports'],Shounen,Shounen Jump+,"Miyajima, Kyouhei (Story & Art)",2,"[2, 0, 0]"
Kubo-san wa Mob wo Yurusanai (Kubo Won't Let Me Be Invisible),7.91,28878,942,233,"69,480","1,999",Manga,12,152,Finished,"Oct  24, 2019 to Mar  2, 2023","['Comedy', 'Romance']","['Love Status Quo', 'School']",Seinen,Young Jump,"Yukimori, Nene (Story & Art)",31,"[27, 2, 2]"
"Sayonara Rose Garden (Goodbye, My Rose Garden)",7.91,3859,943,1950,"10,768",254,Manga,3,18,Finished,"Jul  9, 2018 to Jan  13, 2020","['Drama', 'Girls Love']",['Historical'],,MAGxiv,"Dokuta, Pepako (Story & Art)",8,"[7, 1, 0]"
GTO: Paradise Lost (GTO Paradise Lost),7.91,4362,944,1165,"16,937",161,Manga,Unknown,Unknown,Publishing,"Apr  14, 2014 to ?",[],"['Delinquents', 'Workplace']",Seinen,Young Magazine (Weekly),"Fujisawa, Tooru (Story & Art)",9,"[5, 3, 1]"
Kobayashi-san Chi no Maid Dragon (Miss Kobayashi's Dragon Maid),7.91,14277,945,389,"45,371","1,358",Manga,Unknown,Unknown,Publishing,"May  25, 2013 to ?","['Fantasy', 'Slice of Life']",[],,Monthly Action,Cool-kyou Shinja (Story & Art),9,"[5, 1, 3]"
Ookami Shounen wa Kyou mo Uso wo Kasaneru (The boy who cried wolf tells a lie today also),7.91,16682,946,473,"38,713","1,225",Manga,5,34,Finished,"Aug  29, 2014 to Dec  8, 2017","['Drama', 'Romance']","['Crossdressing', 'Love Polygon']",,Famitsu Comic Clear,namo (Story & Art),18,"[15, 2, 1]"
Mahou Sensei Negima! (Negima! Magister Negi Magi),7.91,36037,947,213,"75,316","5,009",Manga,38,355,Finished,"Feb  26, 2003 to Mar  14, 2012","['Action', 'Adventure', 'Comedy', 'Fantasy', 'Romance', 'Supernatural', 'Ecchi']","['Harem', 'Martial Arts', 'School']",Shounen,Shounen Magazine (Weekly),"Akamatsu, Ken (Story & Art)",40,"[35, 3, 2]"
Hatenkou Yuugi (Dazzle),7.91,1652,948,3074,"7,079",222,Manga,24,195,Finished,"Nov  18, 1999 to Jul  1, 2022","['Action', 'Adventure', 'Comedy', 'Drama', 'Fantasy', 'Romance', 'Supernatural']",[],,Comic ZERO-SUM,"Endou, Minari (Story & Art)",8,"[8, 0, 0]"
Mx0,7.91,19665,949,404,"43,638","1,251",Manga,10,99,Finished,"May  8, 2006 to May  12, 2008","['Action', 'Comedy']",['School'],Shounen,Shounen Jump (Weekly),"Kano, Yasuhiro (Story & Art)",13,"[13, 0, 0]"
Mahoraba,7.91,2306,950,3301,"6,582",159,Manga,12,62,Finished,Jul  2001 to Jul  2006,"['Comedy', 'Romance', 'Slice of Life']","['Iyashikei', 'Psychological', 'Visual Arts']",Shounen,Gangan Wing,"Kojima, Akira (Story & Art)",3,"[3, 0, 0]"
Nabari no Ou,7.91,7301,951,818,"23,174",848,Manga,14,72,Finished,"May  18, 2004 to Aug  18, 2010","['Action', 'Drama', 'Fantasy', 'Supernatural']","['Martial Arts', 'School']",Shounen,GFantasy,"Kamatani, Yuuki (Story & Art)",5,"[5, 0, 0]"
Eien no With,7.91,2393,952,3647,"5,978",54,Manga,1,3,Finished,2003,['Drama'],[],Shoujo,Bessatsu Friend,"Miyauchi, Saya (Story & Art)",6,"[5, 1, 0]"
Gekiga Hyouryuu (A Drifting Life),7.91,1510,953,3160,"6,907",103,Manga,2,48,Finished,"Nov  20, 2008 to Dec  1, 2008","['Award Winning', 'Comedy', 'Drama', 'Romance', 'Slice of Life']","['Historical', 'Memoir', 'Psychological', 'School']",Seinen,,"Tatsumi, Yoshihiro (Story & Art)",4,"[4, 0, 0]"
Clover,7.91,3202,954,2044,"10,216",263,Manga,43,401,Finished,"Apr  5, 2007 to Oct  15, 2015","['Action', 'Comedy']",['Delinquents'],Shounen,Shounen Champion (Weekly),"Hirakawa, Tetsuhiro (Story & Art)",4,"[2, 2, 0]"
Decoration Disorder Disconnection,7.91,274,955,7599,"2,629",33,Light Novel,Unknown,Unknown,Publishing,"Jan  10, 2007 to ?","['Horror', 'Supernatural']",['Mythology'],,,"Nasu, Kinoko (Story), Koyama, Hirokazu (Art)",0,"[0, 0, 0]"
Fire Punch,7.91,93855,956,43,"193,321","8,524",Manga,8,83,Finished,"Apr  18, 2016 to Jan  1, 2018","['Action', 'Mystery', 'Supernatural']",['Gore'],Shounen,Shounen Jump+,"Fujimoto, Tatsuki (Story & Art)",118,"[91, 14, 13]"
5-toubun no Hanayome (The Quintessential Quintuplets),7.91,103538,957,59,"170,090","10,672",Manga,14,122,Finished,"Aug  9, 2017 to Feb  19, 2020","['Award Winning', 'Comedy', 'Romance']","['Harem', 'School']",Shounen,Shounen Magazine (Weekly),"Haruba, Negi (Story & Art)",92,"[69, 15, 8]"
Kono Subarashii Sekai ni Shukufuku wo! Extra: Ano Orokamono ni mo Kyakkou wo!,7.91,778,958,6595,"3,122",22,Light Novel,7,42,Finished,"Aug  1, 2017 to May  1, 2020","['Comedy', 'Fantasy']",[],,,"Yuuki, Hagure (Art), Hiru Kuma (Story)",2,"[2, 0, 0]"
Teenage Mercenary,7.91,14438,959,530,"34,769",703,Manhwa,Unknown,Unknown,Publishing,"Nov  6, 2020 to ?",['Action'],['School'],,Naver Webtoon,"YC (Story), Rakhyun (Art)",6,"[6, 0, 0]"
Angel Beats!: Heaven's Door,7.91,6671,960,919,"20,806",627,Manga,11,77,Finished,"Mar  30, 2010 to Oct  28, 2016","['Action', 'Comedy', 'Drama', 'Supernatural']",['School'],,Dengeki G's Comic,"Maeda, Jun (Story), Key (Story), Asami, Yuriko (Art)",4,"[4, 0, 0]"
Byousoku 5 Centimeter (5 Centimeters per Second),7.91,16217,961,572,"32,257",882,Manga,2,11,Finished,"May  25, 2010 to Mar  25, 2011","['Drama', 'Romance']",[],Seinen,Afternoon,"Shinkai, Makoto (Story), Seike, Yukiko (Art)",16,"[12, 2, 2]"
Seireitsukai no Blade Dance,7.91,2159,962,2486,"8,620",207,Light Novel,20,218,Finished,"Dec  24, 2010 to Mar  25, 2019","['Action', 'Comedy', 'Fantasy', 'Romance', 'Supernatural', 'Ecchi']","['Harem', 'School']",,,"Shimizu, Yuu (Story), Sakura, Hanpen (Art), Shimesaba, Kohada (Art), Nimura, Yuuji (Art)",6,"[6, 0, 0]"
Kagerou Daze,7.91,11175,963,447,"40,628","1,355",Manga,13,70,Finished,"Jun  15, 2012 to Feb  15, 2019","['Comedy', 'Romance', 'Sci-Fi', 'Supernatural']",[],Josei,Comic Gene,"Satou, Mahiro (Art), Jin (Story)",4,"[3, 1, 0]"
Oomuro-ke,7.91,1392,964,4317,"5,032",130,Manga,Unknown,Unknown,Publishing,"Jul  3, 2012 to ?","['Comedy', 'Girls Love', 'Slice of Life']","['CGDCT', 'School']",,Niconico Seiga,Namori (Story & Art),1,"[1, 0, 0]"
Soredemo Sekai wa Utsukushii,7.91,7578,965,760,"24,907",525,Manga,25,150,Finished,"Mar  5, 2009 to May  20, 2020","['Adventure', 'Fantasy', 'Romance']",[],Shoujo,Hana to Yume,"Shiina, Dai (Story & Art)",12,"[6, 1, 5]"
Danganronpa Kirigiri,7.91,666,966,4298,"5,058",85,Light Novel,7,Unknown,Finished,"Sep  13, 2013 to Jun  17, 2020","['Action', 'Horror', 'Mystery']",[],,,"Komatsuzaki, Rui (Art), Takekuni, Kitayama (Story)",2,"[2, 0, 0]"
Kimi ni Todoke,7.90,1047,967,4918,"4,332",154,Light Novel,16,156,Finished,"Aug  1, 2007 to Dec  25, 2015",['Romance'],['School'],Shoujo,,"Shiina, Karuho (Art), Shimokawa, Kanae (Story)",0,"[0, 0, 0]"
