Title,Score,Vote,Ranked,Popularity,Members,Favorite,Types,Volumes,Chapters,Status,Published,Genres,Themes,Demographic,Serialization,Author,Total Review,Type Review
Fire King,,,48068,33476,237,1,Manhua,13,71,Finished,Not available,"['Boys Love', 'Drama', 'Romance', 'Supernatural']",['Historical'],,,"You, Su Lan (Story & Art)",0,"[0, 0, 0]"
Me and My Ainia,,,48114,40371,149,2,Manhua,2,Unknown,Finished,2007 to ?,"['Adventure', 'Comedy', 'Drama', 'Slice of Life']",[],,,"Lai, Ann (Story & Art)",0,"[0, 0, 0]"
Stanle,,,48173,38129,172,0,Manhua,2,Unknown,Finished,Not available,"['Action', 'Sci-Fi']",[],,,"Chang, Sheng (Story & Art)",0,"[0, 0, 0]"
King of Fighters 03: Xenon Zero,,,48192,38419,169,2,Manhua,8,Unknown,Finished,2003 to ?,"['Action', 'Fantasy']",['Martial Arts'],,,None,0,"[0, 0, 0]"
King of Fighters RX,,,48193,35844,201,1,Manhua,3,Unknown,Finished,2002 to ?,['Action'],['Martial Arts'],,,Ricky (Story & Art),0,"[0, 0, 0]"
Rockman X5,,,48197,36246,196,3,Manhua,2,12,Finished,Not available,['Action'],[],Shounen,,None,0,"[0, 0, 0]"
Feng Yun (Storm Riders),,,48455,28951,332,1,Manhua,Unknown,Unknown,Publishing,1989 to ?,"['Action', 'Adventure']","['Martial Arts', 'Super Power']",,,"Ma, Wing Shing (Story & Art)",0,"[0, 0, 0]"
Butterfly in the Air,,,48536,34574,220,3,Manhua,4,Unknown,Finished,2004 to ?,"['Drama', 'Romance']",[],Shoujo,,None,0,"[0, 0, 0]"
Happy Tennis,,,48542,43421,124,0,Manhua,Unknown,Unknown,Publishing,2007 to ?,"['Comedy', 'Romance', 'Sports']",[],Seinen,,"Lau, Wan Kit (Story & Art)",0,"[0, 0, 0]"
Unbeatable Youth,,,48559,37528,179,0,Manhua,2,Unknown,Finished,2007 to ?,"['Comedy', 'Romance', 'Supernatural']",['School'],Shoujo,Mon Mon,"Peng, Xue Fen (Story & Art)",0,"[0, 0, 0]"
Sacred Dream,,,48695,48092,94,0,Manhua,1,1,Finished,"Sep  22, 2006 to  2006","['Action', 'Fantasy']",['Psychological'],,,"Zhang, Xiaoyu (Story & Art)",0,"[0, 0, 0]"
Dai Zhan Tian Shi,,,48790,30955,284,1,Manhua,5,20,Finished,1992 to ?,"['Fantasy', 'Romance']",['Mythology'],,,"Zhang, Jingmei (Story & Art)",1,"[1, 0, 0]"
Full Lists of Gods,,,48939,25631,429,0,Manhua,5,Unknown,Finished,1998 to ?,"['Action', 'Fantasy', 'Sci-Fi']",[],Seinen,,"Chan, Mou (Story & Art)",0,"[0, 0, 0]"
Cyber Weapon Z,,,48994,46247,105,0,Manhua,10,Unknown,Finished,1993 to ?,['Sci-Fi'],['Martial Arts'],,,"Seto, Andy (Story & Art)",0,"[0, 0, 0]"
Tai Zi Ye,,,49074,58512,55,0,Manhua,4,Unknown,Finished,Not available,"['Action', 'Supernatural']",[],,,"Zhanke, Jie (Story & Art)",0,"[0, 0, 0]"
The Little Monk,,,49161,45697,108,1,Manhua,Unknown,Unknown,Publishing,Not available,"['Action', 'Adventure', 'Comedy', 'Supernatural', 'Ecchi']","['Mythology', 'School']",Shounen,Dragon Youth,None,0,"[0, 0, 0]"
Delicious Seasons,,,49174,43404,125,1,Manhua,2,Unknown,Finished,"May  14, 2004 to ?",['Comedy'],['School'],,,BUDDY (Story & Art),1,"[1, 0, 0]"
Royal Tramp,,,49178,52733,73,0,Manhua,Unknown,Unknown,Publishing,2000 to ?,"['Comedy', 'Drama', 'Romance']",['Historical'],,,"Cha, Leung-yung (Story), Huang, Yu Lang (Art)",0,"[0, 0, 0]"
Ying Yang Road,,,49334,40522,148,0,Manhua,Unknown,18,Finished,2005 to ?,"['Horror', 'Slice of Life']",[],,,None,0,"[0, 0, 0]"
Sandstorm,,,49335,38513,168,1,Manhua,Unknown,4,Finished,2007 to ?,"['Action', 'Adventure', 'Fantasy']",['Martial Arts'],,,"Wan, Yat Leung (Story & Art)",0,"[0, 0, 0]"
Hai Hu,,,49336,39622,156,0,Manhua,Unknown,48,Finished,"Sep  23, 1994 to Sep  8, 1995","['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance', 'Sci-Fi']",['Martial Arts'],,,"Wan, Yat Leung (Story), Deng, Zhi Hui (Art)",0,"[0, 0, 0]"
Proclaiming and Loving,,,49337,33344,239,3,Manhua,5,21,Finished,1995,"['Drama', 'Romance']",['Historical'],Shoujo,,"Yi, Huan (Story & Art)",0,"[0, 0, 0]"
Beijing,,,49341,34870,216,0,Manhua,1,11,Finished,2008,"['Drama', 'Slice of Life']",[],Seinen,,"Wei, Liu (Story & Art)",0,"[0, 0, 0]"
Ya San,,,49560,29550,317,2,Manhua,1,Unknown,Finished,2009,"['Adventure', 'Fantasy', 'Horror']",[],,,"Wang, Bang (Story), Huang, Jia Wei (Art)",0,"[0, 0, 0]"
City of Darkness Side Story,,,49627,27939,359,0,Manhua,4,4,Finished,2011,"['Action', 'Adventure']",[],Shounen,,"Neko Kreuz (Art), Yu, Er (Story)",0,"[0, 0, 0]"
Te Shu Chuan Shuo,,,49885,34108,227,0,Manhua,Unknown,Unknown,Publishing,"Jun  1, 2008 to ?","['Comedy', 'Fantasy', 'Supernatural']",['School'],,,None,0,"[0, 0, 0]"
Ali's Dream Castle,,,49904,41901,136,2,Manhua,1,12,Finished,2009,"['Fantasy', 'Slice of Life']",[],,,None,0,"[0, 0, 0]"
LFO - Xiao Dou Shi Da Mou Xian,,,49942,50869,81,0,Manhua,17,Unknown,Finished,Not available,['Action'],['Martial Arts'],,,"Ma, Billy (Story & Art)",0,"[0, 0, 0]"
Nezha Zhuan,,,49967,29746,312,1,Manhua,Unknown,Unknown,Publishing,2010 to ?,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Romance']","['Historical', 'Martial Arts']",,,"MaoMao, Jia (Story & Art)",0,"[0, 0, 0]"
Bird of Youth,,,49977,36609,191,2,Manhua,9,Unknown,Finished,1996 to ?,"['Fantasy', 'Romance']",['Historical'],Shoujo,,"Zhang, Jingmei (Story & Art)",0,"[0, 0, 0]"
Afternoon Lavendar,,,50045,35035,213,1,Manhua,2,Unknown,Finished,2009 to ?,"['Comedy', 'Romance']",[],Shoujo,,"Ming, Xiao Xi (Story)",0,"[0, 0, 0]"
Devil's Cinderella,,,50061,35852,201,0,Manhua,4,Unknown,Finished,"Mar  24, 2010 to Feb  13, 2012",['Romance'],[],Shoujo,,"San, Yue Tu (Art), Yin, Chen Yi (Story)",0,"[0, 0, 0]"
Falls in Love with 300-Year-Old Girl,,,50064,38001,174,3,Manhua,3,18,Finished,1999 to ?,"['Drama', 'Fantasy', 'Romance', 'Supernatural']",[],,,"Wu, Danru (Story), Xu, Bijuan (Art)",1,"[1, 0, 0]"
Yan Huang - Xiao Yuan Mi Yin,,,50124,27033,385,3,Manhua,Unknown,Unknown,Publishing,2011 to ?,"['Fantasy', 'Romance', 'Supernatural']",['School'],Shoujo,,"Wu, Rou Xuan (Story & Art)",0,"[0, 0, 0]"
Theme World,,,50147,35360,208,0,Manhua,Unknown,Unknown,Publishing,2010 to ?,"['Action', 'Adventure', 'Comedy', 'Fantasy']",[],,,"Ji, LeNiao (Story & Art)",1,"[0, 1, 0]"
Chong Tai Ji,,,50194,35858,201,0,Manhua,Unknown,Unknown,Publishing,2009 to ?,"['Action', 'Adventure', 'Drama', 'Fantasy']","['Historical', 'Martial Arts']",,New Youth,"Suen, Wai Kwan (Story & Art)",0,"[0, 0, 0]"
Wedding Theme,,,50200,47682,97,0,Manhua,Unknown,Unknown,Publishing,2000 to ?,"['Drama', 'Romance']",['Historical'],Shoujo,,"Lu, Xiang Ru (Story & Art)",0,"[0, 0, 0]"
Yan Lu Guang Tao Pao,,,50399,46495,103,0,Manhua,1,3,Finished,Not available,['Romance'],['School'],Shoujo,,"Xu, Lu (Art), Luo luo (Story)",0,"[0, 0, 0]"
Huan Xiang Nu Pu,,,50429,28415,346,1,Manhua,Unknown,Unknown,Publishing,2011 to ?,"['Comedy', 'Fantasy', 'Romance', 'Ecchi']",['School'],Shounen,,Stop1 (Story & Art),1,"[1, 0, 0]"
Heibai Wushang,,,50734,38142,172,0,Manhua,Unknown,Unknown,Publishing,Not available,"['Action', 'Comedy', 'Supernatural']",[],Shounen,,"Yu, Yan Shu (Story & Art)",0,"[0, 0, 0]"
Gong Ben Wu Cang De Mo Shi Chuan Ren,,,50740,22388,553,1,Manhua,Unknown,Unknown,Publishing,2012 to ?,['Action'],"['Historical', 'Martial Arts']",Seinen,,"Suen, Wai Kwan (Art), TINHONG (Story)",0,"[0, 0, 0]"
Old Master Q,,,50755,32843,248,6,Manhua,Unknown,Unknown,Publishing,1962 to ?,"['Action', 'Adventure', 'Comedy']",['Super Power'],Seinen,,"Wong, Alfonso (Story & Art)",0,"[0, 0, 0]"
Kylooe,,,50827,47569,97,1,Manhua,3,16,Finished,2006 to ?,"['Fantasy', 'Slice of Life']",[],,,Little Thunder (Story & Art),0,"[0, 0, 0]"
Xi You Ji,,,50890,38263,171,3,Manhua,20,Unknown,Finished,Not available,"['Adventure', 'Fantasy']",[],,,"Chen, Weidong (Story), Peng, Chao (Art)",1,"[1, 0, 0]"
Ultraman Tiga,,,50906,32016,263,2,Manhua,2,10,Finished,Not available,"['Action', 'Fantasy', 'Sci-Fi']",[],Shounen,,"Huang, Yu Lang (Story)",0,"[0, 0, 0]"
Heroes of Spring and Autumn,,,50925,32372,256,0,Manhua,Unknown,Unknown,Publishing,2009 to ?,"['Action', 'Adventure', 'Fantasy']",[],,,"Huang, Yu Lang (Story)",0,"[0, 0, 0]"
Wo de Wanghong Nanyou,7.37,213,,23627,501,5,Manhua,2,13,Finished,"Feb  10, 2020 to Apr  10, 2021","['Boys Love', 'Erotica']",[],,,Gui (Story & Art),0,"[0, 0, 0]"
Hua Hua You Long,7.36,697,,9705,"1,932",15,Manhua,Unknown,Unknown,Publishing,2011 to ?,"['Boys Love', 'Erotica']",['Historical'],,,"Xing, Bao Ni (Story), Ai, Li Ka (Art)",0,"[0, 0, 0]"
August 15th,6.04,201,,26176,411,0,Manhua,1,Unknown,Finished,2008,"['Boys Love', 'Drama', 'Romance', 'Erotica']",[],,,"Xu Ci (Story), Wang, Yi (Art)",0,"[0, 0, 0]"
Iron Cock,5.70,224,,25193,444,2,Manhua,1,1,Finished,2006,"['Boys Love', 'Drama', 'Romance', 'Erotica']",[],,,"Wang, Yi (Art)",0,"[0, 0, 0]"
Wo de Zhuli Nanyou (My Assistant BF),,,,45142,112,1,Manhua,2,Unknown,Finished,"Aug  10, 2022 to Jun  10, 2023","['Boys Love', 'Erotica']",['Showbiz'],,,Gui (Story & Art),0,"[0, 0, 0]"
Ru Yi Lang Jun,,,,36892,187,0,Manhua,Unknown,1,Finished,Sep  2012,"['Boys Love', 'Fantasy', 'Erotica']",[],,,"Jue Fei (Art), Xiao (Story)",0,"[0, 0, 0]"
Intoxicated East Wind,,,,35351,208,1,Manhua,Unknown,Unknown,Publishing,2006 to ?,"['Boys Love', 'Erotica']",[],,,"Wang, Yi (Story & Art)",0,"[0, 0, 0]"
