Title,Score,Vote,Ranked,Popularity,Members,Favorite,Types,Volumes,Chapters,Status,Published,Genres,Themes,Demographic,Serialization,Author,Total Review,Type Review
Berserk,9.47,363742.0,1,1,"725,145","130,498",Manga,Unknown,Unknown,Publishing,"Aug  25, 1989 to ?","['Action', 'Adventure', 'Award Winning', 'Drama', 'Fantasy', 'Horror', 'Supernatural']","['Gore', 'Military', 'Mythology', 'Psychological']",Seinen,Young Animal,"Miura, Kentarou (Story & Art), Studio Gaga (Art)",289,"[252, 17, 20]"
JoJo no Kimyou na Bouken Part 7: Steel Ball Run (JoJo's Bizarre Adventure Part 7: Steel Ball Run),9.31,172244.0,2,23,"280,469","46,277",Manga,24,96,Finished,"Jan  19, 2004 to Apr  19, 2011","['Action', 'Adventure', 'Mystery', 'Supernatural']",['Historical'],Seinen,Ultra Jump,"Araki, Hirohiko (Story & Art)",131,"[123, 7, 1]"
Vagabond,9.26,154596.0,3,13,"406,126","44,264",Manga,37,327,On Hiatus,"Sep  3, 1998 to May  21, 2015","['Action', 'Adventure', 'Award Winning']","['Historical', 'Samurai']",Seinen,Morning,"Inoue, Takehiko (Story & Art), Yoshikawa, Eiji (Story)",104,"[93, 9, 2]"
One Piece,9.22,392826.0,4,4,"642,656","119,980",Manga,Unknown,Unknown,Publishing,"Jul  22, 1997 to ?","['Action', 'Adventure', 'Fantasy']",[],Shounen,Shounen Jump (Weekly),"Oda, Eiichiro (Story & Art)",231,"[190, 21, 20]"
Monster,9.16,104334.0,5,29,"258,603","22,011",Manga,18,162,Finished,"Dec  5, 1994 to Dec  20, 2001","['Award Winning', 'Drama', 'Mystery']","['Adult Cast', 'Psychological']",Seinen,Big Comic Original,"Urasawa, Naoki (Story & Art)",86,"[69, 11, 6]"
Slam Dunk,9.08,80824.0,6,54,"179,528","16,618",Manga,31,276,Finished,"Sep  18, 1990 to Jun  4, 1996","['Award Winning', 'Sports']","['School', 'Team Sports']",Shounen,Shounen Jump (Weekly),"Inoue, Takehiko (Story & Art)",57,"[56, 1, 0]"
Vinland Saga,9.08,137921.0,7,17,"319,816","35,023",Manga,Unknown,Unknown,Publishing,"Apr  13, 2005 to ?","['Action', 'Adventure', 'Award Winning', 'Drama']",['Historical'],Seinen,Afternoon,"Yukimura, Makoto (Story & Art)",84,"[64, 10, 10]"
Fullmetal Alchemist,9.04,161492.0,8,20,"301,718","30,348",Manga,27,116,Finished,"Jul  12, 2001 to Sep  11, 2010","['Action', 'Adventure', 'Award Winning', 'Drama', 'Fantasy']",['Military'],Shounen,Shounen Gangan,"Arakawa, Hiromu (Story & Art)",61,"[58, 1, 2]"
Grand Blue (Grand Blue Dreaming),9.03,69470.0,10,48,"182,561","17,908",Manga,Unknown,Unknown,Publishing,"Apr  7, 2014 to ?",['Comedy'],[],Seinen,good! Afternoon,"Inoue, Kenji (Story), Yoshioka, Kimitake (Art)",48,"[44, 2, 2]"
Kingdom,9.01,64776.0,12,53,"179,547","15,745",Manga,Unknown,Unknown,Publishing,"Jan  26, 2006 to ?","['Action', 'Award Winning']","['Historical', 'Military']",Seinen,Young Jump,"Hara, Yasuhisa (Story & Art)",53,"[49, 3, 1]"
Oyasumi Punpun (Goodnight Punpun),9.0,194923.0,13,8,"467,925","54,520",Manga,13,147,Finished,"Mar  15, 2007 to Nov  2, 2013","['Drama', 'Slice of Life']",['Psychological'],Seinen,Big Comic Spirits,"Asano, Inio (Story & Art)",287,"[214, 39, 34]"
Houseki no Kuni (Land of the Lustrous),8.97,47979.0,15,82,"143,485","15,889",Manga,13,108,Finished,"Oct  25, 2012 to Apr  25, 2024","['Action', 'Drama', 'Fantasy']",['Anthropomorphic'],Seinen,Afternoon,"Ichikawa, Haruko (Story & Art)",56,"[46, 9, 1]"
Real,8.95,21858.0,16,160,"94,459","4,049",Manga,Unknown,Unknown,Publishing,"Oct  28, 1999 to ?","['Award Winning', 'Drama', 'Sports']","['Psychological', 'Team Sports']",Seinen,Young Jump,"Inoue, Takehiko (Story & Art)",27,"[27, 0, 0]"
20th Century Boys,8.94,97067.0,17,25,"276,109","21,081",Manga,22,249,Finished,"Sep  27, 1999 to Apr  24, 2006","['Award Winning', 'Drama', 'Mystery', 'Sci-Fi']","['Historical', 'Psychological']",Seinen,Big Comic Spirits,"Urasawa, Naoki (Story & Art)",86,"[74, 8, 4]"
Ashita no Joe (Ashita no Joe: Fighting for Tomorrow),8.93,18082.0,18,306,"55,566","4,445",Manga,20,171,Finished,"Jan  1, 1968 to May  13, 1973","['Drama', 'Slice of Life', 'Sports']",['Combat Sports'],Shounen,Shounen Magazine (Weekly),"Kajiwara, Ikki (Story), Chiba, Tetsuya (Art)",23,"[20, 1, 2]"
Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen (Kaguya-sama: Love Is War),8.9,137106.0,22,24,"279,432","29,155",Manga,28,281,Finished,"May  19, 2015 to Nov  2, 2022","['Award Winning', 'Comedy']","['Love Status Quo', 'School']",Seinen,Young Jump,"Akasaka, Aka (Story & Art)",116,"[99, 8, 9]"
Yotsuba to! (Yotsuba&!),8.9,56867.0,23,71,"161,381","16,785",Manga,Unknown,Unknown,Publishing,"Mar  21, 2003 to ?","['Award Winning', 'Comedy', 'Slice of Life']","['Childcare', 'Iyashikei']",,Dengeki Daioh,"Azuma, Kiyohiko (Story & Art)",47,"[47, 0, 0]"
Umineko no Naku Koro ni Chiru - Episode 8: Twilight of the Golden Witch (Umineko When They Cry Episode 8: Twilight of the Golden Witch),8.89,6975.0,24,1075,"18,343","1,690",Manga,9,42,Finished,"Jan  21, 2012 to Jun  22, 2015","['Drama', 'Fantasy', 'Mystery', 'Supernatural']",[],Shounen,Gangan Joker,"Natsumi, Kei (Art), Ryukishi07 (Story)",14,"[12, 2, 0]"
GTO (GTO: Great Teacher Onizuka),8.87,68173.0,26,56,"175,134","11,445",Manga,25,208,Finished,"Dec  11, 1996 to Jan  30, 2002","['Action', 'Award Winning', 'Comedy', 'Drama', 'Ecchi']","['Delinquents', 'School', 'Workplace']",Shounen,Shounen Magazine (Weekly),"Fujisawa, Tooru (Story & Art)",47,"[39, 1, 7]"
3-gatsu no Lion (March Comes in Like a Lion),8.86,19712.0,27,229,"70,558","4,177",Manga,Unknown,Unknown,Publishing,"Jul  13, 2007 to ?","['Award Winning', 'Drama', 'Slice of Life']","['Childcare', 'Iyashikei', 'Strategy Game']",Seinen,Young Animal,"Umino, Chica (Story & Art)",15,"[15, 0, 0]"
Koe no Katachi (A Silent Voice),8.86,149823.0,28,26,"275,449","22,555",Manga,7,64,Finished,"Aug  7, 2013 to Nov  19, 2014","['Award Winning', 'Drama']",[],Shounen,Shounen Magazine (Weekly),"Ooima, Yoshitoki (Story & Art)",108,"[97, 10, 1]"
Haikyuu!! (Haikyu!!),8.85,109460.0,29,34,"225,239","18,962",Manga,45,407,Finished,"Feb  20, 2012 to Jul  20, 2020","['Award Winning', 'Sports']","['School', 'Team Sports']",Shounen,Shounen Jump (Weekly),"Furudate, Haruichi (Story & Art)",46,"[44, 2, 0]"
Akatsuki no Yona (Yona of the Dawn),8.82,49473.0,32,88,"139,451","14,453",Manga,Unknown,Unknown,Publishing,"Aug  5, 2009 to ?","['Action', 'Adventure', 'Fantasy', 'Romance']",[],Shoujo,Hana to Yume,"Kusanagi, Mizuho (Story & Art)",64,"[51, 11, 2]"
Sousou no Frieren (Frieren: Beyond Journey's End),8.82,42988.0,33,93,"134,779","8,206",Manga,Unknown,Unknown,Publishing,"Apr  28, 2020 to ?","['Adventure', 'Award Winning', 'Drama', 'Fantasy']",[],Shounen,Shounen Sunday,"Yamada, Kanehito (Story), Abe, Tsukasa (Art)",51,"[44, 4, 3]"
Kaze no Tani no Nausicaä (Nausicaä of the Valley of the Wind),8.81,17672.0,38,276,"60,825","3,513",Manga,7,59,Finished,"Oct  9, 1982 to Feb  10, 1994","['Action', 'Adventure', 'Award Winning', 'Fantasy', 'Supernatural']",[],,Animage,"Miyazaki, Hayao (Story & Art)",15,"[15, 0, 0]"
Nana,8.8,46635.0,39,78,"150,657","12,185",Manga,21,84,On Hiatus,"May  26, 2000 to May  26, 2009","['Award Winning', 'Drama', 'Romance']","['Adult Cast', 'Love Polygon', 'Music']",Shoujo,Cookie,"Yazawa, Ai (Story & Art)",25,"[22, 3, 0]"
Kokou no Hito (The Climber),8.8,38059.0,40,112,"118,966","7,089",Manga,17,170,Finished,"Nov  1, 2007 to Oct  27, 2011","['Award Winning', 'Drama', 'Sports']",['Psychological'],Seinen,Young Jump,"Sakamoto, Shinichi (Story & Art)",58,"[53, 2, 3]"
"Jumyou wo Kaitotte Moratta. Ichinen ni Tsuki, Ichimanen de. (I sold my life for ten thousand yen per year.)",8.77,92975.0,44,58,"171,962","14,161",Manga,3,18,Finished,"Aug  10, 2016 to Oct  25, 2017",['Drama'],[],Shounen,Shounen Jump+,"Taguchi, Shouichi (Art), Miaki, Sugaru (Story)",100,"[88, 4, 8]"
Kaoru Hana wa Rin to Saku (The Fragrant Flower Blooms with Dignity),8.76,25822.0,45,199,"79,951","4,795",Manga,Unknown,Unknown,Publishing,"Oct  21, 2021 to ?","['Drama', 'Romance']",['School'],,Magazine pocket,"Mikami, Saka (Story & Art)",52,"[39, 6, 7]"
Hunter x Hunter,8.75,130858.0,47,22,"284,259","24,558",Manga,Unknown,Unknown,Publishing,"Mar  3, 1998 to ?","['Action', 'Adventure', 'Fantasy']",[],Shounen,Shounen Jump (Weekly),"Togashi, Yoshihiro (Story & Art)",48,"[39, 6, 3]"
Uchuu Kyoudai (Space Brothers),8.75,8560.0,48,491,"36,787","1,458",Manga,Unknown,Unknown,Publishing,"Dec  6, 2007 to ?","['Award Winning', 'Drama', 'Sci-Fi']","['Adult Cast', 'Space', 'Workplace']",Seinen,Morning,"Koyama, Chuuya (Story & Art)",7,"[7, 0, 0]"
Made in Abyss,8.74,56032.0,49,62,"167,533","10,426",Manga,Unknown,Unknown,Publishing,"Oct  20, 2012 to ?","['Adventure', 'Drama', 'Fantasy', 'Sci-Fi']",[],,Web Comic Gamma,"Tsukushi, Akihito (Story & Art)",56,"[26, 14, 16]"
Dungeon Meshi (Delicious in Dungeon),8.74,30449.0,51,178,"87,712","5,671",Manga,14,102,Finished,"Feb  15, 2014 to Sep  15, 2023","['Award Winning', 'Comedy', 'Fantasy', 'Gourmet']",[],Seinen,Harta,"Kui, Ryouko (Story & Art)",44,"[39, 4, 1]"
Hajime no Ippo (Hajime no Ippo: Fighting Spirit!),8.73,38498.0,52,167,"91,156","7,077",Manga,Unknown,Unknown,Publishing,"Sep  27, 1989 to ?","['Award Winning', 'Sports']",['Combat Sports'],Shounen,Shounen Magazine (Weekly),"Morikawa, George (Story & Art)",24,"[18, 4, 2]"
One Punch-Man (One-Punch Man),8.73,244685.0,53,7,"496,889","39,085",Manga,Unknown,Unknown,Publishing,"Jun  14, 2012 to ?","['Action', 'Comedy']","['Parody', 'Super Power']",Seinen,Tonari no Young Jump,"Murata, Yusuke (Art), ONE (Story)",60,"[47, 10, 3]"
Veil,8.72,2958.0,55,1523,"13,627",714,Manga,Unknown,Unknown,Publishing,"Nov  15, 2019 to ?","['Romance', 'Slice of Life']",['Historical'],,,"Fukuda, Ikumi (Story & Art)",6,"[6, 0, 0]"
Shoujo Shuumatsu Ryokou (Girls' Last Tour),8.71,29321.0,56,218,"73,919","6,346",Manga,6,47,Finished,"Feb  21, 2014 to Jan  12, 2018","['Adventure', 'Award Winning', 'Slice of Life']",['Iyashikei'],,Kurage Bunch,Tsukumizu (Story & Art),38,"[36, 2, 0]"
Mushishi,8.71,20439.0,57,179,"87,240","2,921",Manga,10,50,Finished,"Oct  8, 1999 to Aug  25, 2008","['Award Winning', 'Fantasy', 'Mystery', 'Supernatural']","['Adult Cast', 'Historical', 'Iyashikei']",Seinen,Afternoon,"Urushibara, Yuki (Story & Art)",12,"[12, 0, 0]"
Chainsaw Man,8.7,393913.0,58,3,"647,542","84,162",Manga,Unknown,Unknown,Publishing,"Dec  3, 2018 to ?","['Action', 'Award Winning', 'Fantasy']","['Gore', 'Urban Fantasy']",Shounen,Shounen Jump+,"Fujimoto, Tatsuki (Story & Art)",376,"[280, 65, 31]"
Kono Oto Tomare!,8.69,13128.0,60,387,"45,627","2,685",Manga,Unknown,Unknown,Publishing,"Aug  4, 2012 to ?",['Drama'],"['Music', 'School']",Shounen,Jump SQ.,"Sakura, Amyuu (Story & Art)",14,"[13, 1, 0]"
Death Note,8.69,232386.0,62,14,"405,526","32,175",Manga,12,108,Finished,"Dec  1, 2003 to May  15, 2006","['Supernatural', 'Suspense']",['Psychological'],Shounen,Shounen Jump (Weekly),"Obata, Takeshi (Art), Ohba, Tsugumi (Story)",106,"[96, 7, 3]"
Beck (BECK: Mongolian Chop Squad),8.69,29431.0,63,189,"82,778","5,103",Manga,34,103,Finished,"Feb  17, 2000 to Jun  5, 2008","['Award Winning', 'Drama', 'Romance']",['Music'],Shounen,Shounen Magazine (Monthly),"Sakuishi, Harold (Story & Art)",30,"[29, 1, 0]"
Dorohedoro,8.68,59711.0,65,47,"183,397","14,027",Manga,23,190,Finished,"Nov  30, 2000 to Sep  12, 2018","['Action', 'Comedy', 'Fantasy', 'Horror']",['Gore'],Seinen,Gessan,"Hayashida, Q (Story & Art)",59,"[53, 4, 2]"
Natsume Yuujinchou (Natsume's Book of Friends),8.67,11401.0,66,386,"45,633","2,240",Manga,Unknown,Unknown,Publishing,"Jun  10, 2003 to ?","['Drama', 'Supernatural']",['Iyashikei'],Shoujo,LaLa,"Midorikawa, Yuki (Story & Art)",6,"[5, 1, 0]"
Akira,8.66,45211.0,67,91,"136,726","6,635",Manga,6,120,Finished,"Dec  6, 1982 to Jun  11, 1990","['Action', 'Award Winning', 'Sci-Fi']",['Gore'],Seinen,Young Magazine (Weekly),"Otomo, Katsuhiro (Story & Art)",35,"[24, 6, 5]"
Bungou Stray Dogs: Beast (Bungo Stray Dogs: Beast),8.66,6038.0,69,1211,"16,394",825,Manga,4,22,Finished,"Dec  26, 2019 to Jan  26, 2022","['Action', 'Mystery', 'Supernatural']",['Detective'],Shounen,Shounen Ace,"Asagiri, Kafka (Story), Hoshikawa, Shiwasu (Art)",2,"[2, 0, 0]"
Yokohama Kaidashi Kikou,8.65,19655.0,71,205,"77,418","5,255",Manga,14,142,Finished,"Apr  25, 1994 to Feb  25, 2006","['Award Winning', 'Sci-Fi', 'Slice of Life']",['Iyashikei'],Seinen,Afternoon,"Ashinano, Hitoshi (Story & Art)",42,"[33, 2, 7]"
"Sayonara Eri (Goodbye, Eri)",8.65,85461.0,72,96,"130,562","6,929",Manga,1,Unknown,Finished,"Apr  11, 2022",['Drama'],[],Shounen,Shounen Jump+,"Fujimoto, Tatsuki (Story & Art)",72,"[65, 4, 3]"
Yagate Kimi ni Naru (Bloom into You),8.65,50602.0,73,129,"110,021","10,131",Manga,8,50,Finished,"Apr  27, 2015 to Sep  27, 2019","['Drama', 'Girls Love']",['School'],,Dengeki Daioh,"Nakatani, Nio (Story & Art)",86,"[80, 5, 1]"
Tongari Boushi no Atelier (Witch Hat Atelier),8.64,23985.0,77,144,"99,652","5,979",Manga,Unknown,Unknown,Publishing,"Jul  22, 2016 to ?",['Fantasy'],[],Seinen,Morning Two,"Shirahama, Kamome (Story & Art)",25,"[18, 5, 2]"
ReLIFE,8.63,82290.0,79,65,"165,400","12,141",Manga,15,238,Finished,"Oct  12, 2013 to Mar  16, 2018","['Comedy', 'Drama', 'Romance', 'Slice of Life']",['School'],,comico,"Yayoi, Sou (Story & Art)",72,"[70, 1, 1]"
Golden Kamuy,8.63,26945.0,80,151,"97,389","5,455",Manga,31,314,Finished,"Aug  21, 2014 to Apr  28, 2022","['Action', 'Adventure', 'Award Winning']",['Historical'],Seinen,Young Jump,"Noda, Satoru (Story & Art)",30,"[28, 2, 0]"
Gintama,8.63,40357.0,82,150,"97,437","8,311",Manga,77,709,Finished,"Dec  8, 2003 to Jun  20, 2019","['Action', 'Comedy', 'Sci-Fi']","['Gag Humor', 'Historical', 'Parody', 'Samurai']",Shounen,Shounen Jump (Weekly),"Sorachi, Hideaki (Story & Art)",30,"[27, 2, 1]"
Kozure Ookami (Lone Wolf & Cub),8.63,7525.0,83,359,"48,464","1,557",Manga,28,142,Finished,Sep  1970 to Apr  1976,['Action'],"['Historical', 'Samurai']",Seinen,Manga Action,"Koike, Kazuo (Story), Kojima, Goseki (Art)",10,"[9, 1, 0]"
Aria,8.62,10770.0,84,454,"39,787","2,621",Manga,12,67,Finished,"Feb  28, 2002 to Feb  29, 2008","['Adventure', 'Comedy', 'Drama', 'Sci-Fi', 'Slice of Life']",['Iyashikei'],Shounen,Comic Blade,"Amano, Kozue (Story & Art)",19,"[17, 1, 1]"
Pluto (Pluto: Urasawa x Tezuka),8.62,47520.0,85,101,"126,340","5,374",Manga,8,65,Finished,"Sep  9, 2003 to Apr  1, 2009","['Action', 'Award Winning', 'Mystery', 'Sci-Fi', 'Suspense']","['Detective', 'Psychological']",Seinen,Big Comic Original,"Urasawa, Naoki (Story & Art), Tezuka, Osamu (Story)",37,"[33, 4, 0]"
Kusuriya no Hitorigoto (The Apothecary Diaries),8.62,20347.0,88,235,"69,321","3,434",Manga,Unknown,Unknown,Publishing,"May  25, 2017 to ?","['Drama', 'Mystery']","['Historical', 'Medical']",Seinen,Big Gangan,"Hyuuga, Natsu (Story), Nekokurage (Art)",15,"[15, 0, 0]"
Umineko no Naku Koro ni Chiru - Episode 7: Requiem of the Golden Witch (Umineko WHEN THEY CRY Episode 7: Requiem of the Golden Witch),8.62,6026.0,89,1466,"14,113",364,Manga,9,48,Finished,"Apr  13, 2011 to Mar  12, 2015","['Drama', 'Mystery', 'Supernatural', 'Suspense']",['Psychological'],Shounen,Shounen Gangan,"Mizuno, Eita (Art), Ryukishi07 (Story)",2,"[2, 0, 0]"
Blue Period,8.61,38358.0,92,98,"130,001","8,583",Manga,Unknown,Unknown,Publishing,"Jun  24, 2017 to ?","['Award Winning', 'Drama']","['School', 'Visual Arts']",Seinen,Afternoon,"Yamaguchi, Tsubasa (Story & Art)",40,"[39, 0, 1]"
Mob Psycho 100,8.61,48106.0,93,109,"120,133","5,698",Manga,16,109,Finished,"Apr  18, 2012 to Dec  22, 2017","['Action', 'Award Winning', 'Comedy', 'Supernatural']",['Super Power'],,MangaONE,ONE (Story & Art),15,"[13, 1, 1]"
Banana Fish,8.6,15539.0,96,285,"59,417","2,441",Manga,19,110,Finished,"Apr  13, 1985 to Mar  12, 1994","['Action', 'Adventure', 'Drama']",['Delinquents'],Shoujo,Betsucomi,"Yoshida, Akimi (Story & Art)",17,"[15, 1, 1]"
"Umarekawattemo Mata, Watashi to Kekkon shitekuremasu ka (Will you marry me again if you are reborn?)",8.6,10485.0,97,642,"29,040",899,Manga,4,26,Finished,"Oct  20, 2017 to Sep  20, 2019",['Romance'],[],,Gene pixiv,"Morinaga, Miku (Story & Art)",24,"[24, 0, 0]"
Skip to Loafer (Skip and Loafer),8.59,10836.0,99,427,"41,831","2,169",Manga,Unknown,Unknown,Publishing,"Aug  25, 2018 to ?","['Award Winning', 'Drama']",['School'],Seinen,Afternoon,"Takamatsu, Misaki (Story & Art)",16,"[16, 0, 0]"
Kimi to Tsuzuru Utakata (The Summer You Were There),8.59,6585.0,100,1058,"18,680",872,Manga,6,32,Finished,"May  18, 2020 to Jan  18, 2024",['Girls Love'],['School'],,Comic Yuri Hime,Yuama (Story & Art),15,"[15, 0, 0]"
Ao Ashi,8.59,13591.0,101,561,"33,000","1,840",Manga,Unknown,Unknown,Publishing,"Jan  5, 2015 to ?","['Award Winning', 'Sports']",['Team Sports'],Seinen,Big Comic Spirits,"Kobayashi, Yuugo (Story & Art), Ueno, Naohiko (Story)",18,"[17, 1, 0]"
Shigatsu wa Kimi no Uso (Your Lie in April),8.59,34927.0,103,193,"81,882","2,687",Manga,11,44,Finished,"Apr  6, 2011 to Feb  6, 2015","['Award Winning', 'Drama', 'Romance']","['Music', 'School']",Shounen,Shounen Magazine (Monthly),"Arakawa, Naoshi (Story & Art)",16,"[12, 4, 0]"
Tobaku Datenroku Kaiji: One Poker-hen,8.58,3978.0,104,2252,"9,418",489,Manga,16,155,Finished,"Jun  3, 2013 to Aug  21, 2017",['Drama'],"['Adult Cast', 'High Stakes Game', 'Psychological', 'Strategy Game']",Seinen,Young Magazine (Weekly),"Fukumoto, Nobuyuki (Story & Art)",5,"[4, 0, 1]"
Usogui,8.58,8174.0,107,425,"42,254","1,794",Manga,49,541,Finished,"May  11, 2006 to Dec  21, 2017",['Action'],"['High Stakes Game', 'Psychological', 'Strategy Game']",Seinen,Young Jump,"Sako, Toshio (Story & Art)",30,"[25, 3, 2]"
Shinseiki Evangelion (Neon Genesis Evangelion),8.57,51705.0,110,116,"117,016","7,775",Manga,14,97,Finished,"Dec  26, 1994 to Jun  4, 2013","['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Suspense']","['Mecha', 'Psychological']",Seinen,Young Ace,"Sadamoto, Yoshiyuki (Story & Art)",28,"[25, 3, 0]"
JoJo no Kimyou na Bouken Part 4: Diamond wa Kudakenai (JoJo's Bizarre Adventure Part 4: Diamond Is Unbreakable),8.57,63468.0,111,134,"106,062","6,473",Manga,18,174,Finished,"Apr  21, 1992 to Nov  21, 1995","['Action', 'Supernatural']",[],Shounen,Shounen Jump (Weekly),"Araki, Hirohiko (Story & Art)",23,"[22, 0, 1]"
Chihayafuru,8.57,14862.0,112,357,"48,505","2,752",Manga,50,252,Finished,"Dec  28, 2007 to Aug  1, 2022","['Award Winning', 'Drama']","['Love Polygon', 'Strategy Game']",Josei,Be-Love,"Suetsugu, Yuki (Story & Art)",9,"[9, 0, 0]"
Pandora Hearts,8.56,62766.0,113,52,"179,741","16,661",Manga,24,107,Finished,"May  18, 2006 to Mar  18, 2015","['Adventure', 'Fantasy', 'Mystery', 'Supernatural']",[],Shounen,GFantasy,"Mochizuki, Jun (Story & Art)",97,"[91, 4, 2]"
Otoyomegatari (A Bride's Story),8.56,16718.0,114,216,"74,229","2,711",Manga,Unknown,Unknown,Publishing,"Oct  14, 2008 to ?","['Award Winning', 'Romance']",['Historical'],Seinen,Aokishi,"Mori, Kaoru (Story & Art)",20,"[20, 0, 0]"
Diamond no Ace Act II (Ace of the Diamond Act II),8.56,7831.0,115,1127,"17,509","1,055",Manga,34,309,Finished,"Aug  19, 2015 to Oct  26, 2022",['Sports'],"['School', 'Team Sports']",Shounen,Shounen Magazine (Weekly),"Terajima, Yuuji (Story & Art)",5,"[5, 0, 0]"
Jibaku Shounen Hanako-kun (Toilet-Bound Hanako-kun),8.55,42012.0,116,113,"117,879","11,364",Manga,Unknown,Unknown,Publishing,"Dec  18, 2014 to ?",['Supernatural'],['School'],Shounen,GFantasy,"Aida, Iro (Story & Art)",34,"[29, 1, 4]"
Skip Beat!,8.55,39616.0,117,163,"92,928","9,132",Manga,Unknown,Unknown,Publishing,"Feb  15, 2002 to ?","['Comedy', 'Drama', 'Romance']","['Love Polygon', 'Showbiz']",Shoujo,Hana to Yume,"Nakamura, Yoshiki (Story & Art)",57,"[53, 4, 0]"
Hi no Tori (1967) (Phoenix),8.55,4629.0,118,812,"23,400",716,Manga,16,19,Finished,"Dec  20, 1966 to Feb  1988","['Drama', 'Fantasy', 'Romance', 'Sci-Fi', 'Supernatural']","['Historical', 'Psychological', 'Space']",Shounen,Manga Shounen,"Tezuka, Osamu (Story & Art)",8,"[8, 0, 0]"
The Fable,8.55,15938.0,121,322,"53,015","1,680",Manga,22,240,Finished,"Nov  1, 2014 to Nov  18, 2019","['Award Winning', 'Comedy']",['Organized Crime'],Seinen,Young Magazine (Weekly),"Minami, Katsuhisa (Story & Art)",23,"[20, 3, 0]"
Shingeki no Kyojin (Attack on Titan),8.55,415020.0,122,2,"666,699","69,117",Manga,34,141,Finished,"Sep  9, 2009 to Apr  9, 2021","['Action', 'Award Winning', 'Drama']","['Gore', 'Military', 'Survival']",Shounen,Bessatsu Shounen Magazine,"Isayama, Hajime (Story & Art)",448,"[279, 55, 114]"
Rurouni Kenshin: Meiji Kenkaku Romantan (Rurouni Kenshin: Meiji Swordsman Romantic Story),8.54,48748.0,123,143,"99,957","7,198",Manga,28,259,Finished,"Apr  12, 1994 to Sep  21, 1999","['Action', 'Drama']","['Historical', 'Samurai']",Shounen,Shounen Jump (Weekly),"Watsuki, Nobuhiro (Story & Art)",33,"[31, 2, 0]"
Kamisama Hajimemashita (Kamisama Kiss),8.54,36497.0,124,165,"91,416","5,569",Manga,25,154,Finished,"Feb  20, 2008 to May  20, 2016","['Comedy', 'Fantasy', 'Romance', 'Supernatural']",['Mythology'],Shoujo,Hana to Yume,"Suzuki, Julietta (Story & Art)",28,"[26, 2, 0]"
One Outs,8.54,12448.0,125,511,"35,667","1,320",Manga,20,175,Finished,"Nov  14, 1998 to Aug  15, 2006",['Sports'],"['Adult Cast', 'Psychological', 'Team Sports']",Seinen,Business Jump,"Kaitani, Shinobu (Story & Art)",9,"[8, 1, 0]"
Fruits Basket,8.53,74239.0,126,80,"145,447","14,639",Manga,23,136,Finished,"Jul  18, 1998 to Nov  20, 2006","['Award Winning', 'Drama', 'Romance', 'Supernatural']","['Love Polygon', 'School']",Shoujo,Hana to Yume,"Takaya, Natsuki (Story & Art)",77,"[73, 2, 2]"
Ping Pong,8.53,7232.0,128,857,"22,356",733,Manga,5,55,Finished,1996 to  1997,"['Drama', 'Sports']",[],Seinen,Big Comic Spirits,"Matsumoto, Taiyou (Story & Art)",7,"[6, 1, 0]"
Tokyo Ghoul,8.53,283392.0,129,6,"520,215","46,505",Manga,14,144,Finished,"Sep  8, 2011 to Sep  18, 2014","['Action', 'Fantasy', 'Horror']","['Gore', 'Psychological', 'Urban Fantasy']",Seinen,Young Jump,"Ishida, Sui (Story & Art)",141,"[108, 28, 5]"
Sasaki to Miyano (Sasaki and Miyano),8.53,12008.0,130,488,"37,531","2,286",Manga,Unknown,Unknown,Publishing,"Feb  26, 2016 to ?",['Boys Love'],"['Otaku Culture', 'School']",,Gene pixiv,"Harusono, Shou (Story & Art)",12,"[10, 1, 1]"
Medalist,8.53,2126.0,133,1594,"13,163",338,Manga,Unknown,Unknown,Publishing,"May  25, 2020 to ?","['Award Winning', 'Drama', 'Sports']",[],Seinen,Afternoon,Tsurumaikada (Story & Art),4,"[4, 0, 0]"
Hirayasumi,8.52,3162.0,134,1284,"15,751",456,Manga,Unknown,Unknown,Publishing,"Apr  26, 2021 to ?",['Slice of Life'],[],Seinen,Big Comic Spirits,"Shinzou, Keigo (Story & Art)",5,"[5, 0, 0]"
Billy Bat,8.52,19639.0,135,222,"72,482","2,575",Manga,20,165,Finished,"Oct  16, 2008 to Aug  18, 2016","['Drama', 'Mystery', 'Supernatural']","['Detective', 'Historical', 'Psychological']",Seinen,Morning,"Urasawa, Naoki (Story & Art), Nagasaki, Takashi (Story)",26,"[22, 2, 2]"
Kidou Senshi Gundam: The Origin (Mobile Suit Gundam: The Origin),8.51,4259.0,138,1210,"16,405",773,Manga,24,112,Finished,"Jun  25, 2001 to Jun  26, 2014","['Action', 'Award Winning', 'Drama', 'Sci-Fi']","['Mecha', 'Military', 'Space']",Shounen,Gundam Ace,"Yasuhiko, Yoshikazu (Story & Art), Tomino, Yoshiyuki (Story)",4,"[3, 0, 1]"
